組み合わせ,共起回数
"寄付, 寄付, 批判, 誌",8
"企画, 企画, 同人, 誌",6
"企画, 企画, 同人, 寄付, 誌",11
"企画, 同人, 寄付, 誌",24
"企画, 同人, 寄付, 寄付, 誌",10
"同人, 寄付, 誌",17
"同人, 寄付, 寄付, 誌",8
"企画, 企画, 誌",5
"企画, 企画, 寄付, 誌",9
"企画, 寄付, 誌",20
"企画, 寄付, 寄付, 誌",8
"寄付, 誌",15
"寄付, 寄付, 誌",7
"個人, 感じる",5
"個人, 感じる, 的",6
"企画, 個人, 感じる",10
"企画, 個人, 感じる, 的",6
"個人, 思う, 的",5
"企画, 個人, 思う, 的",11
"個人, 思う, 点",6
"企画, 個人, 思う, 点",14
"企画, 個人, 思う",11
"企画, 企画, 個人, 思う",7
"個人, 寄付, 点, 点, 的",5
"企画, 個人, 寄付, 点, 点, 的",11
"企画, 個人, 寄付, 点, 的",24
"企画, 企画, 個人, 寄付, 点, 的",15
"企画, 個人, 寄付, 的",13
"企画, 企画, 個人, 寄付, 的",8
"個人, 寄付, 点, 点",6
"企画, 個人, 寄付, 点, 点",13
"企画, 個人, 寄付, 点",28
"企画, 企画, 個人, 寄付, 点",17
"企画, 個人, 寄付",15
"企画, 企画, 個人, 寄付",9
"個人, 的",9
"企画, 個人, 的",17
"個人, 点, 的",7
"企画, 個人, 点, 的",16
"企画, 個人, 点",20
"企画, 企画, 個人, 点",13
"企画, 個人",15
"企画, 企画, 個人",9
"二, 創作, 批判",9
"二, 創作, 寄付, 批判",25
"二, 寄付, 批判",13
"二, 寄付, 寄付, 批判",12
"二, 企画, 創作, 思う",9
"二, 企画, 創作, 寄付, 思う",25
"二, 企画, 寄付, 思う",13
"二, 企画, 寄付, 寄付, 思う",12
"二, 企画, 創作",10
"二, 企画, 創作, 寄付",21
"二, 企画, 寄付",15
"二, 企画, 寄付, 寄付",9
"二, 寄付, 思う",13
"二, 創作, 寄付, 思う",25
"二, 寄付, 寄付, 思う",12
"二, 創作, 寄付, 寄付, 思う",12
"二, 創作, 思う",17
"二, 創作, 創作, 思う",8
"二, 創作, 創作",6
"二, 創作, 創作, 寄付",12
"二, 創作, 寄付",29
"二, 創作, 寄付, 寄付",25
"二, 寄付",17
"二, 寄付, 寄付",13
"二, 創作, 批判, 次",13
"二, 創作, 寄付, 批判, 次",37
"二, 創作, 創作, 批判, 次",6
"二, 創作, 創作, 寄付, 批判, 次",6
"二, 寄付, 批判, 次",19
"二, 寄付, 寄付, 批判, 次",18
"創作, 批判, 次",9
"創作, 寄付, 批判, 次",25
"寄付, 批判, 次",13
"寄付, 寄付, 批判, 次",12
"二, 企画, 創作, 思う, 次",13
"二, 企画, 創作, 寄付, 思う, 次",37
"二, 企画, 創作, 創作, 思う, 次",6
"二, 企画, 創作, 創作, 寄付, 思う, 次",6
"二, 企画, 寄付, 思う, 次",19
"二, 企画, 寄付, 寄付, 思う, 次",18
"企画, 創作, 思う, 次",9
"企画, 創作, 寄付, 思う, 次",25
"企画, 寄付, 思う, 次",13
"企画, 寄付, 寄付, 思う, 次",12
"二, 企画, 創作, 次",12
"二, 企画, 創作, 寄付, 次",27
"二, 企画, 寄付, 次",18
"二, 企画, 寄付, 寄付, 次",12
"企画, 創作, 次",10
"企画, 創作, 寄付, 次",21
"企画, 寄付, 次",15
"企画, 寄付, 寄付, 次",9
"二, 思う, 次",13
"二, 創作, 思う, 次",25
"寄付, 寄付, 思う, 次",12
"二, 寄付, 寄付, 思う, 次",18
"創作, 寄付, 寄付, 思う, 次",24
"二, 創作, 寄付, 寄付, 思う, 次",18
"二, 寄付, 思う, 次",19
"二, 創作, 寄付, 思う, 次",37
"二, 二, 寄付, 思う, 次",6
"二, 二, 創作, 寄付, 思う, 次",6
"創作, 寄付, 思う, 次",25
"創作, 創作, 寄付, 思う, 次",12
"創作, 思う, 次",17
"創作, 創作, 思う, 次",8
"二, 創作, 創作, 次",9
"二, 創作, 創作, 寄付, 次",18
"二, 創作, 寄付, 次",41
"二, 創作, 寄付, 寄付, 次",37
"二, 寄付, 次",23
"二, 寄付, 寄付, 次",19
"創作, 創作, 次",6
"創作, 創作, 寄付, 次",12
"創作, 寄付, 次",29
"創作, 寄付, 寄付, 次",25
"寄付, 次",17
"寄付, 寄付, 次",13
"よう, 感じる, 的",5
"よう, 企画, 感じる, 的",9
"よう, 思う, 点, 的",6
"よう, 企画, 思う, 点, 的",10
"よう, 企画, 点, 的",10
"よう, 企画, 企画, 点, 的",7
"よう, 思う, 的",5
"よう, 企画, 思う, 的",9
"よう, 企画, 的",10
"よう, 企画, 企画, 的",6
"よう, 寄付",5
"よう, 企画, 寄付",8
"よう, 思う, 点",6
"よう, 企画, 思う, 点",10
"よう, 企画, 思う",8
"よう, 感じる, 点",7
"よう, 企画, 感じる, 点",10
"よう, 企画, 感じる",11
"よう, 点",8
"よう, 企画, 点",13
"よう, 企画",13
"よう, 企画, 企画",6
"点, 言う",6
"企画, 点, 言う",12
"寄付, 批判, 言う",7
"企画, 寄付, 批判, 言う",7
"企画, 寄付, 言う",9
"批判, 言う",7
"企画, 批判, 言う",7
"企画, 言う",10
"感じる, 的",5
"企画, 感じる, 的",9
"思う, 点, 的",6
"企画, 思う, 点, 的",10
"寄付, 点, 的",7
"企画, 寄付, 点, 的",16
"企画, 点, 的",14
"企画, 企画, 点, 的",9
"寄付, 寄付, 思う, 的",7
"企画, 寄付, 寄付, 思う, 的",8
"企画, 寄付, 思う, 的",13
"企画, 企画, 寄付, 思う, 的",5
"企画, 思う, 的",13
"企画, 企画, 思う, 的",6
"寄付, 寄付, 的",5
"企画, 寄付, 寄付, 的",7
"企画, 寄付, 的",16
"企画, 企画, 寄付, 的",8
"企画, 的",15
"企画, 企画, 的",8
"創作, 批判",5
"創作, 寄付, 批判",13
"企画, 創作, 思う",5
"企画, 創作, 寄付, 思う",13
"企画, 創作, 寄付",15
"企画, 創作, 寄付, 寄付",9
"創作, 思う",11
"創作, 寄付, 思う",13
"創作, 寄付",17
"創作, 寄付, 寄付",13
"寄付, 感じる, 点",6
"企画, 寄付, 感じる, 点",10
"企画, 寄付, 感じる",14
"企画, 企画, 寄付, 感じる",9
"思う, 感じる, 点",10
"企画, 思う, 感じる, 点",16
"企画, 思う, 感じる",12
"企画, 企画, 思う, 感じる",5
"感じる, 点, 点",5
"企画, 感じる, 点, 点",12
"企画, 感じる, 点",25
"企画, 企画, 感じる, 点",15
"企画, 感じる",21
"企画, 企画, 感じる",12
"企画, 批判, 批判",7
"企画, 寄付, 批判, 批判",7
"寄付, 批判, 批判",8
"寄付, 思う, 批判, 点",9
"企画, 寄付, 思う, 批判, 点",17
"企画, 寄付, 思う, 批判",13
"企画, 企画, 寄付, 思う, 批判",6
"思う, 批判, 点",11
"企画, 思う, 批判, 点",21
"企画, 思う, 批判",17
"企画, 企画, 思う, 批判",8
"寄付, 批判, 点",10
"企画, 寄付, 批判, 点",18
"企画, 批判, 点",18
"企画, 企画, 批判, 点",8
"寄付, 批判",18
"寄付, 寄付, 批判",8
"企画, 企画, 批判",6
"企画, 企画, 寄付, 批判",6
"企画, 寄付, 批判",18
"思う, 思う, 点",5
"企画, 思う, 思う, 点",8
"企画, 思う, 思う",6
"思う, 点, 点",5
"企画, 思う, 点, 点",9
"寄付, 思う, 点",11
"企画, 寄付, 思う, 点",23
"企画, 思う, 点",27
"企画, 企画, 思う, 点",14
"寄付, 寄付, 思う",9
"企画, 寄付, 寄付, 思う",12
"企画, 寄付, 思う",27
"企画, 企画, 寄付, 思う",11
"企画, 思う",25
"企画, 企画, 思う",11
"寄付, 点, 点",5
"企画, 寄付, 点, 点",11
"企画, 点, 点",19
"企画, 企画, 点, 点",15
"寄付, 点",19
"企画, 寄付, 点",36
"企画, 点",43
"企画, 企画, 点",26
"寄付, 寄付",12
"企画, 寄付, 寄付",16
"企画, 寄付",46
"企画, 企画, 寄付",22
"企画, 企画",20
