組み合わせ,共起回数
"三, 晋, 死ぬ",54
"三, 安倍, 晋, 死ぬ",100
"安倍, 晋, 死ぬ",60
"安倍, 安倍, 晋, 死ぬ",30
"ない, 三, 反対, 晋",37
"ない, 三, 反対, 国葬, 晋",63
"ない, 三, 反対, 安倍, 晋",49
"ない, 三, 反対, 国葬, 安倍, 晋",83
"ない, 反対, 国葬, 安倍, 晋",63
"ない, 反対, 国葬, 国葬, 安倍, 晋",30
"ない, 反対, 国葬, 晋",53
"ない, 三, 国葬, 晋",44
"ない, 国葬, 安倍, 晋",44
"ない, 三, 国葬, 安倍, 晋",60
"ない, 三, 晋",52
"ない, 三, 安倍, 晋",69
"ない, 安倍, 晋",53
"やる, 三, 反対, 安倍, 安倍, 晋",54
"やる, 三, 反対, 国葬, 安倍, 安倍, 晋",96
"やる, 三, 反対, 国葬, 安倍, 晋",215
"やる, 三, 反対, 国葬, 国葬, 安倍, 晋",152
"やる, 三, 反対, 国葬, 晋",127
"やる, 三, 反対, 国葬, 国葬, 晋",88
"やる, 反対, 安倍, 安倍, 晋",32
"やる, 反対, 国葬, 安倍, 安倍, 晋",66
"やる, 反対, 国葬, 安倍, 晋",167
"やる, 反対, 国葬, 国葬, 安倍, 晋",136
"やる, 反対, 国葬, 晋",105
"やる, 反対, 国葬, 国葬, 晋",80
"やる, 三, 国葬, 国葬, 晋",52
"やる, 三, 国葬, 国葬, 安倍, 晋",84
"やる, 三, 国葬, 安倍, 晋",129
"やる, 三, 国葬, 安倍, 安倍, 晋",50
"やる, 三, 安倍, 晋",105
"やる, 三, 安倍, 安倍, 晋",42
"やる, 国葬, 国葬, 晋",48
"やる, 国葬, 国葬, 安倍, 晋",76
"やる, 国葬, 安倍, 晋",103
"やる, 国葬, 安倍, 安倍, 晋",34
"やる, 安倍, 晋",75
"三, 思う, 晋",68
"三, 安倍, 思う, 晋",90
"安倍, 思う, 晋",72
"三, 反対, 反対, 安倍, 安倍, 晋",48
"三, 反対, 反対, 国葬, 安倍, 安倍, 晋",98
"三, 反対, 反対, 国葬, 安倍, 晋",181
"三, 反対, 反対, 国葬, 国葬, 安倍, 晋",139
"三, 反対, 反対, 国葬, 晋",97
"三, 反対, 反対, 国葬, 国葬, 晋",75
"反対, 反対, 安倍, 晋",56
"反対, 反対, 国葬, 安倍, 晋",123
"反対, 反対, 国葬, 晋",71
"反対, 反対, 国葬, 国葬, 晋",55
"三, 三, 反対, 国葬, 国葬, 晋",44
"三, 三, 反対, 国葬, 国葬, 安倍, 晋",94
"三, 三, 反対, 国葬, 安倍, 晋",158
"三, 三, 反対, 国葬, 安倍, 安倍, 晋",106
"三, 三, 反対, 安倍, 晋",88
"三, 三, 反対, 安倍, 安倍, 晋",62
"三, 反対, 安倍, 安倍, 晋",142
"三, 反対, 国葬, 安倍, 安倍, 晋",260
"三, 反対, 国葬, 安倍, 晋",491
"三, 反対, 国葬, 国葬, 安倍, 晋",320
"三, 反対, 国葬, 晋",271
"三, 反対, 国葬, 国葬, 晋",178
"反対, 安倍, 安倍, 晋",80
"反対, 国葬, 安倍, 安倍, 晋",154
"反対, 国葬, 安倍, 晋",333
"反対, 国葬, 国葬, 安倍, 晋",226
"反対, 国葬, 晋",201
"反対, 国葬, 国葬, 晋",134
"三, 国葬, 国葬, 晋",105
"三, 国葬, 国葬, 安倍, 晋",183
"国葬, 国葬, 安倍, 晋",131
"国葬, 国葬, 安倍, 安倍, 晋",55
"三, 三, 国葬, 晋",46
"三, 三, 国葬, 安倍, 晋",104
"三, 国葬, 安倍, 晋",331
"三, 国葬, 安倍, 安倍, 晋",166
"国葬, 安倍, 晋",227
"国葬, 安倍, 安倍, 晋",96
"三, 三, 晋",37
"三, 三, 安倍, 晋",83
"三, 安倍, 晋",321
"三, 安倍, 安倍, 晋",126
"安倍, 晋",238
"安倍, 安倍, 晋",70
"別, 差別",30
"別, 差別, 差別",31
"それ, 別",30
"別, 話",37
"人, 別",45
"別, 言う",49
"いい, 別",50
"別, 思う",58
"ない, 別, 思う",34
"ない, 別",79
"困る, 自分",36
"人, 困る",36
"困る, 思う",47
"ない, 困る",51
"外, 思う",39
"人, 外",45
"ない, 外",55
"ない, 出る, 外",31
"出る, 外",85
"いう, 感じる",30
"感じる, 的",32
"られる, 感じる",33
"もの, 感じる",34
"よう, 感じる",38
"みたい, 感じる",38
"さ, 感じる",46
"人, 感じる",47
"ない, 感じる",53
"思う, 感じる",66
"られる, 忘れる",39
"ない, 忘れる",47
"忘れる, 思う",55
"おかしい, 言う",30
"おかしい, 人",41
"おかしい, ない",51
"おかしい, 思う",71
"人, 嫌",40
"嫌, 言う",41
"ない, 嫌",44
"嫌, 思う",56
"人, 楽しい",38
"いい, 楽しい",41
"思う, 楽しい",60
"ない, 楽しい",60
"人, 元",30
"元, 言う",31
"いう, 元",32
"元, 尾形",34
"ない, 元",48
"元, 思う",62
"○, 元",79
"○, ○, 元",2027
"みたい, 鶴見",32
"○, みたい, 鶴見",44
"的, 鶴見",42
"鶴見, 鶴見",43
"思う, 鶴見",46
"ない, 鶴見",52
"尾形, 鶴見",54
"○, 鶴見",239
"○, ○, 鶴見",5901
"わかる, 二, 創作",42
"わかる, 創作, 次",42
"わかる, 二, 創作, 次",66
"二, 創作, 言う",33
"創作, 次, 言う",33
"二, 創作, 次, 言う",35
"もの, 二, 創作",47
"もの, 二, 創作, 次",83
"もの, 創作, 次",51
"みたい, 二, 創作",47
"みたい, 創作, 次",47
"みたい, 二, 創作, 次",63
"二, 創作, 思う",42
"創作, 思う, 次",42
"二, 創作, 思う, 次",52
"やる, 二, 創作",71
"やる, 二, 創作, 次",127
"やる, 創作, 次",72
"二, 人, 創作",61
"人, 創作, 次",61
"二, 人, 創作, 次",85
"ない, 二, 創作",62
"ない, 二, 創作, 次",84
"ない, 創作, 次",64
"二, 二, 創作",31
"二, 二, 創作, 次",71
"二, 創作, 次",242
"二, 創作, 次, 次",73
"創作, 次",181
"創作, 次, 次",33
"いい, ない, 政治",30
"いい, ない, 家, 政治",42
"いい, 家, 政治",33
"人, 政治",36
"政治, 的",48
"政治, 言う",48
"ない, 家, 政治",30
"ない, 家, 思う, 政治",31
"ない, 思う, 政治",39
"思う, 政治",60
"家, 思う, 政治",33
"家, 政治",89
"ない, 書く",43
"人, 書く",45
"思う, 書く",51
"持つ, 自分",30
"持つ, 的",33
"くる, 持つ",39
"ない, 持つ",53
"人, 持つ",62
"思う, 持つ",65
"どこ, わかる",31
"どこ, 言う",35
"どこ, 思う",46
"どこ, ない",64
"ものすごい, 人",35
"ない, ものすごい",39
"ものすごい, 思う",68
"とる, ない, 責任",32
"とる, ない, 責任, 責任",61
"とる, 責任, 責任",38
"とる, 責任, 責任, 責任",44
"とる, ない",41
"○, とる",44
"○, ○, とる",946
"とる, 思う",59
"感染, 自己",31
"感染, 自己, 責任",65
"みたい, 自己",33
"みたい, 自己, 責任",30
"死ぬ, 自己, 自己",35
"死ぬ, 自己, 自己, 責任",161
"死ぬ, 死ぬ, 自己, 自己",30
"死ぬ, 死ぬ, 自己, 自己, 責任",30
"自己, 自己, 責任",121
"自己, 自己, 責任, 責任",170
"自己, 言う",45
"自己, 言う, 責任",65
"死ぬ, 自己",48
"死ぬ, 自己, 責任",120
"人, 自己",48
"人, 自己, 責任",46
"思う, 自己",52
"思う, 自己, 責任",36
"自分, 自己",55
"自分, 自己, 責任",87
"ない, 自己",73
"ない, 自己, 責任",57
"自己, 責任",205
"自己, 責任, 責任",133
"くる, 帰る",42
"みたい, 謎",45
"人, 謎",49
"思う, 謎",60
"ない, 謎",62
"やる, ダメ",36
"いい, ダメ",36
"ダメ, 人",43
"ダメ, 言う",45
"ダメ, ダメ",53
"ダメ, 思う",63
"ない, ダメ",77
"これ, 国葬, 安倍",33
"これ, 反対, 国葬, 安倍",51
"これ, 反対, 国葬",38
"国葬, 思う",34
"国葬, 安倍, 思う",32
"いい, ない, 反対, 国葬",38
"いい, ない, 人, 反対, 国葬",88
"いい, ない, 人, 国葬",86
"いい, ない, 人, 人, 国葬",160
"いい, 反対, 国葬",40
"いい, 人, 反対, 国葬",50
"いい, 人, 国葬",53
"いい, 人, 人, 国葬",84
"反対, 国葬, 安倍, 死ぬ, 死ぬ",33
"人, 反対, 国葬, 安倍, 死ぬ, 死ぬ",61
"人, 反対, 国葬, 死ぬ, 死ぬ",64
"人, 人, 反対, 国葬, 死ぬ, 死ぬ",60
"国葬, 安倍, 死ぬ, 死ぬ",33
"人, 国葬, 安倍, 死ぬ, 死ぬ",61
"人, 国葬, 死ぬ, 死ぬ",64
"人, 人, 国葬, 死ぬ, 死ぬ",60
"三, 反対, 国葬, 死ぬ",52
"三, 反対, 国葬, 安倍, 死ぬ",110
"三, 国葬, 安倍, 死ぬ",75
"三, 国葬, 安倍, 安倍, 死ぬ",48
"人, 人, 国葬, 安倍, 死ぬ",32
"人, 人, 反対, 国葬, 安倍, 死ぬ",34
"人, 人, 反対, 国葬, 死ぬ",34
"人, 国葬, 安倍, 死ぬ",36
"人, 反対, 国葬, 安倍, 死ぬ",40
"人, 反対, 国葬, 死ぬ",43
"反対, 国葬, 死ぬ",51
"反対, 国葬, 安倍, 死ぬ",79
"国葬, 安倍, 死ぬ",58
"人, 人, 反対, 国葬",33
"ない, 人, 人, 反対, 国葬",44
"ない, 人, 人, 国葬",42
"ない, 人, 国葬",39
"ない, 人, 反対, 国葬",45
"人, 反対, 国葬",50
"ない, 三, 国葬, 安倍",44
"ない, 三, 反対, 国葬, 安倍",63
"ない, 三, 反対, 国葬",53
"ない, 国葬, 安倍",37
"ない, 反対, 国葬, 安倍",54
"ない, 反対, 国葬",63
"やる, やる, 三, 国葬, 国葬, 安倍",51
"やる, やる, 三, 反対, 国葬, 国葬, 安倍",94
"やる, やる, 三, 反対, 国葬, 国葬",52
"やる, やる, 国葬, 国葬, 安倍",51
"やる, やる, 反対, 国葬, 国葬, 安倍",94
"やる, やる, 反対, 国葬, 国葬",52
"やる, やる, 三, 国葬, 安倍",47
"やる, やる, 三, 反対, 国葬, 安倍",79
"やる, やる, 三, 反対, 国葬",49
"やる, やる, 国葬, 安倍",47
"やる, やる, 反対, 国葬, 安倍",79
"やる, やる, 反対, 国葬",52
"やる, 三, 国葬, 国葬, 安倍",76
"やる, 三, 反対, 国葬, 国葬, 安倍",136
"やる, 三, 反対, 国葬, 国葬",80
"やる, 三, 反対, 反対, 国葬, 国葬",33
"やる, 国葬, 国葬, 安倍",73
"やる, 反対, 国葬, 国葬, 安倍",129
"やる, 反対, 国葬, 国葬",78
"やる, 反対, 反対, 国葬, 国葬",31
"やる, 三, 国葬, 安倍, 安倍",34
"やる, 三, 反対, 国葬, 安倍, 安倍",66
"やる, 三, 反対, 国葬, 安倍",167
"やる, 三, 反対, 反対, 国葬, 安倍",68
"やる, 三, 反対, 国葬",105
"やる, 三, 反対, 反対, 国葬",38
"やる, 国葬, 安倍",94
"やる, 反対, 国葬, 安倍",146
"やる, 反対, 国葬",102
"やる, 反対, 反対, 国葬",33
"三, 国葬, 国葬, 安倍, 安倍",55
"三, 反対, 国葬, 国葬, 安倍, 安倍",100
"三, 反対, 国葬, 国葬, 安倍",226
"三, 反対, 反対, 国葬, 国葬, 安倍",97
"三, 反対, 国葬, 国葬",134
"三, 反対, 反対, 国葬, 国葬",55
"国葬, 国葬, 安倍, 安倍",40
"反対, 国葬, 国葬, 安倍, 安倍",72
"反対, 国葬, 国葬, 安倍",181
"反対, 反対, 国葬, 国葬, 安倍",76
"反対, 国葬, 国葬",122
"反対, 反対, 国葬, 国葬",45
"三, 反対, 反対, 国葬",71
"三, 反対, 反対, 国葬, 安倍",123
"三, 反対, 国葬, 安倍",333
"三, 反対, 国葬, 安倍, 安倍",154
"三, 国葬, 安倍",227
"三, 国葬, 安倍, 安倍",96
"国葬, 安倍, 安倍",64
"反対, 国葬, 安倍, 安倍",101
"反対, 国葬, 安倍",263
"反対, 反対, 国葬, 安倍",94
"反対, 国葬",207
"反対, 反対, 国葬",60
"やる, 化",30
"何, 化",30
"化, 自分",32
"もの, 化",33
"みたい, 化",36
"いう, 化",37
"化, 言う",43
"人, 化",44
"わかる, 化",46
"ない, わかる, 化",38
"化, 思う",59
"ない, 化",67
"はず, 何",30
"はず, よう",31
"はず, みたい",34
"はず, 言う",37
"できる, はず",45
"はず, 人",49
"はず, 思う",73
"ない, はず",80
"かける, くる",36
"かける, 言う",37
"いい, かける",39
"かける, 人",53
"かける, 人, 思う",30
"かける, ない",64
"かける, ない, 思う",41
"かける, 思う",75
"ら, 言う",30
"ら, 思う",55
"ない, ら",64
"ない, ら, 人",32
"ら, 人",81
"つける, みたい",30
"○, つける, みたい",44
"つける, 言う",33
"○, つける, 気",44
"○, ○, つける, 気",946
"○, ○, つける",946
"○, ○, ○, つける",13244
"つける, ない",45
"つける, 思う",62
"つける, 思う, 気",31
"つける, 気",76
"入る, 目",36
"人, 入る",43
"ない, 入る",51
"入る, 思う",55
"的, 関係",30
"ない, 的, 関係",32
"いい, 人, 人, 関係",42
"いい, ない, 人, 人, 関係",82
"いい, 人, 人, 人, 関係",40
"いい, ない, 人, 人, 人, 関係",40
"いい, ない, 人, 関係",52
"いい, ない, 関係",33
"言う, 関係",36
"ない, 言う, 関係",37
"人, 思う, 関係",33
"ない, 人, 思う, 関係",39
"ない, 人, 関係",48
"思う, 関係",89
"ない, 思う, 関係",81
"ない, 関係",171
"ない, ない, 関係",59
"わかる, 面白い",31
"言う, 面白い",31
"くる, 面白い",33
"読む, 面白い",34
"みる, 面白い",34
"観る, 面白い",36
"人, 面白い",47
"ない, 面白い",71
"ない, 思う, 面白い",31
"思う, 面白い",73
"いい, もらう",36
"もらう, 人",37
"ない, もらう",50
"もらう, 言う",53
"もらう, 思う",57
"殺す, 自分",32
"殺す, 殺す",35
"死ぬ, 殺す",46
"いい, 殺す",46
"いい, ない, 殺す",31
"思う, 殺す",58
"人, 殺す",68
"ない, 殺す",70
"ない, 殺す, 自民党",30
"殺す, 自民党",95
"みる, ドラマ",31
"ドラマ, 的",31
"ドラマ, 見る",39
"ない, ドラマ",49
"ドラマ, 人",50
"ドラマ, 思う",60
"反対, 札幌, 東京",40
"五輪, 反対, 札幌, 東京",117
"五輪, 札幌, 東京",72
"五輪, 五輪, 札幌, 東京",70
"ない, 反対, 札幌",35
"ない, 五輪, 反対, 札幌",104
"ない, 五輪, 札幌",47
"ない, 五輪, 五輪, 札幌",53
"人, 札幌",42
"反対, 思う, 札幌",49
"五輪, 反対, 思う, 札幌",109
"五輪, 思う, 札幌",67
"五輪, 五輪, 思う, 札幌",52
"ニュース, 札幌",48
"五輪, 年, 札幌, 札幌",80
"五輪, 反対, 年, 札幌, 札幌",176
"反対, 年, 札幌, 札幌",120
"反対, 反対, 年, 札幌, 札幌",76
"五輪, 五輪, 年, 札幌",32
"五輪, 五輪, 反対, 年, 札幌",74
"五輪, 反対, 年, 札幌",208
"五輪, 反対, 反対, 年, 札幌",144
"反対, 年, 札幌",139
"反対, 反対, 年, 札幌",89
"五輪, 五輪, 五輪, 札幌, 札幌",31
"五輪, 五輪, 五輪, 反対, 札幌, 札幌",79
"五輪, 五輪, 反対, 札幌, 札幌",187
"五輪, 五輪, 反対, 反対, 札幌, 札幌",142
"五輪, 反対, 札幌, 札幌",259
"五輪, 反対, 反対, 札幌, 札幌",173
"反対, 札幌, 札幌",129
"反対, 反対, 札幌, 札幌",80
"反対, 反対, 反対, 札幌",30
"五輪, 反対, 反対, 反対, 札幌",67
"五輪, 反対, 反対, 札幌",230
"五輪, 五輪, 反対, 反対, 札幌",188
"五輪, 反対, 札幌",367
"五輪, 五輪, 反対, 札幌",259
"五輪, 札幌",217
"五輪, 五輪, 札幌",131
"伊吹, 的",31
"さん, 伊吹",33
"伊吹, 話",34
"人, 伊吹",35
"伊吹, 言う",41
"伊吹, 伊吹",44
"伊吹, 伊吹, 志摩",38
"伊吹, 思う",45
"伊吹, 志摩, 思う",33
"ない, 伊吹",67
"ない, 伊吹, 志摩",40
"伊吹, 志摩",124
"伊吹, 志摩, 志摩",36
"中止, 何, 求める",32
"中止, 五輪, 何, 求める",60
"中止, 中止, 何, 東京, 求める",48
"中止, 中止, 五輪, 何, 東京, 求める",96
"中止, 中止, 中止, 何, 東京, 求める",32
"中止, 中止, 中止, 五輪, 何, 東京, 求める",32
"中止, 五輪, 何, 東京, 求める",121
"中止, 五輪, 五輪, 何, 東京, 求める",85
"五輪, 何, 東京, 求める",73
"五輪, 五輪, 何, 東京, 求める",61
"五輪, 何, 求める",36
"やる, 中止, 東京, 東京, 求める",41
"やる, 中止, 五輪, 東京, 東京, 求める",118
"やる, 中止, 五輪, 東京, 求める",168
"やる, 中止, 五輪, 五輪, 東京, 求める",143
"やる, 中止, 五輪, 求める",78
"やる, 中止, 五輪, 五輪, 求める",57
"やる, 東京, 求める",42
"やる, 五輪, 東京, 求める",110
"やる, 五輪, 求める",48
"やる, 五輪, 五輪, 求める",40
"もの, 求める",37
"ない, もの, 求める",32
"求める, 的",40
"五輪, 求める, 的",33
"中止, 人, 東京, 東京, 東京, 求める",35
"中止, 五輪, 人, 東京, 東京, 東京, 求める",135
"中止, 五輪, 人, 東京, 東京, 求める",257
"中止, 五輪, 五輪, 人, 東京, 東京, 求める",337
"中止, 五輪, 人, 東京, 求める",247
"中止, 五輪, 五輪, 人, 東京, 求める",275
"中止, 五輪, 人, 求める",93
"中止, 五輪, 五輪, 人, 求める",87
"人, 東京, 東京, 求める",49
"五輪, 人, 東京, 東京, 求める",166
"五輪, 人, 東京, 求める",155
"五輪, 五輪, 人, 東京, 求める",175
"五輪, 人, 求める",57
"五輪, 五輪, 人, 求める",55
"られる, 求める",44
"られる, 中止, 求める",31
"中止, 中止, 思う, 東京, 求める",58
"中止, 中止, 五輪, 思う, 東京, 求める",130
"中止, 五輪, 思う, 東京, 求める",182
"中止, 五輪, 五輪, 思う, 東京, 求める",130
"五輪, 思う, 東京, 求める",96
"五輪, 五輪, 思う, 東京, 求める",68
"中止, 中止, 思う, 求める",32
"中止, 中止, 五輪, 思う, 求める",68
"中止, 五輪, 思う, 求める",97
"中止, 五輪, 五輪, 思う, 求める",65
"五輪, 思う, 求める",57
"五輪, 五輪, 思う, 求める",40
"ない, 中止, 東京, 東京, 求める",58
"ない, 中止, 五輪, 東京, 東京, 求める",164
"ない, 中止, 五輪, 東京, 求める",195
"ない, 中止, 五輪, 五輪, 東京, 求める",173
"ない, 中止, 五輪, 求める",83
"ない, 中止, 五輪, 五輪, 求める",64
"ない, 東京, 東京, 求める",32
"ない, 五輪, 東京, 東京, 求める",100
"ない, 五輪, 東京, 求める",122
"ない, 五輪, 五輪, 東京, 求める",120
"ない, 五輪, 求める",55
"ない, 五輪, 五輪, 求める",45
"中止, 中止, 中止, 東京, 東京, 求める",73
"中止, 中止, 中止, 五輪, 東京, 東京, 求める",176
"中止, 中止, 中止, 五輪, 東京, 求める",318
"中止, 中止, 中止, 五輪, 五輪, 東京, 求める",236
"中止, 中止, 中止, 五輪, 求める",154
"中止, 中止, 中止, 五輪, 五輪, 求める",111
"中止, 中止, 東京, 東京, 東京, 求める",40
"中止, 中止, 五輪, 東京, 東京, 東京, 求める",140
"中止, 中止, 五輪, 東京, 東京, 求める",541
"中止, 中止, 五輪, 五輪, 東京, 東京, 求める",549
"中止, 中止, 五輪, 東京, 求める",750
"中止, 中止, 五輪, 五輪, 東京, 求める",661
"中止, 中止, 五輪, 求める",329
"中止, 中止, 五輪, 五輪, 求める",268
"中止, 東京, 東京, 東京, 求める",79
"中止, 五輪, 東京, 東京, 東京, 求める",282
"中止, 五輪, 東京, 東京, 求める",859
"中止, 五輪, 五輪, 東京, 東京, 求める",946
"中止, 五輪, 東京, 求める",1101
"中止, 五輪, 五輪, 東京, 求める",1038
"中止, 五輪, 求める",480
"中止, 五輪, 五輪, 求める",405
"東京, 東京, 東京, 求める",43
"五輪, 東京, 東京, 東京, 求める",154
"五輪, 東京, 東京, 求める",452
"五輪, 五輪, 東京, 東京, 求める",506
"五輪, 東京, 求める",586
"五輪, 五輪, 東京, 求める",553
"五輪, 求める",272
"五輪, 五輪, 求める",225
"みたい, 受ける",31
"くる, 受ける",31
"受ける, 死ぬ",32
"受ける, 差別",37
"ない, 受ける, 差別",45
"何, 受ける",38
"受ける, 言う",39
"いう, 受ける",40
"受ける, 思う",59
"られる, 受ける",64
"人, 受ける",76
"ない, 人, 受ける",36
"ない, 受ける",88
"ない, ない, 受ける",39
"人, 顔",35
"ない, 顔",37
"思う, 顔",38
"好き, 顔",43
"みたい, 顔",44
"いい, 次",32
"いい, 二, 次",38
"わかる, 次",36
"わかる, 二, 次",51
"もの, 次",37
"もの, 二, 次",47
"次, 言う",44
"二, 次, 言う",39
"みたい, 次",46
"みたい, 二, 次",54
"思う, 次",58
"二, 思う, 次",58
"やる, 次",60
"やる, 二, 次",91
"人, 次",63
"二, 人, 次",75
"ない, 次",74
"ない, 二, 次",76
"二, 次",216
"二, 二, 次",43
"みたい, 声",30
"さん, 声",35
"声, 言う",40
"人, 声",44
"声, 思う",50
"ない, 声",52
"わたし, 苦手",31
"わかる, 苦手",37
"わかる, わかる, 苦手",41
"的, 苦手",39
"ない, 苦手",44
"思う, 苦手",50
"人, 苦手",52
"好き, 苦手",60
"いい, うち",30
"うち, くる",35
"うち, 思う",58
"うち, ない, 思う",30
"うち, 人",59
"うち, 言う",60
"うち, ない",76
"くる, 年",30
"何, 年",30
"ない, 年",31
"年, 言う",32
"五輪, 年",39
"五輪, 反対, 年",82
"反対, 年",55
"反対, 反対, 年",35
"年, 思う",58
"前, 年",60
"さん, 観る",30
"好き, 観る",32
"人, 観る",32
"気, 観る",36
"いい, 観る",42
"観る, 観る",54
"ない, 観る",69
"ない, 映画, 観る",31
"思う, 観る",74
"映画, 観る",85
"よう, 違う",30
"言う, 違う",51
"人, 違う",61
"ない, 違う",74
"ない, 思う, 違う",36
"思う, 違う",102
"とこ, 的",31
"とこ, みたい",31
"いい, とこ",36
"とこ, 人",38
"とこ, ない",57
"とこ, 思う",58
"くる, 最近",30
"最近, 見る",31
"いい, 最近",39
"人, 最近",44
"ない, 最近",51
"思う, 最近",82
"人間, 生きる",33
"ため, 生きる",33
"よう, 生きる",36
"生きる, 自分",38
"くる, 生きる",43
"死ぬ, 生きる",47
"人, 生きる",52
"ない, 生きる",74
"思う, 生きる",78
"世界, 何",30
"いい, 世界",32
"世界, 自分",32
"みたい, 世界",34
"世界, 言う",46
"世界, 的",51
"世界, 思う",57
"世界, 人",62
"ない, 世界",79
"ファン, 的",30
"みたい, ファン",31
"いい, ファン",32
"わたし, ファン",32
"ファン, 見る",38
"ファン, 言う",42
"○, ファン",42
"○, ○, ファン",430
"ファン, 人",52
"ない, ファン",64
"ファン, 思う",73
"ない, なに",49
"これ, なに",54
"いい, 中止, 東京",53
"いい, 中止, 五輪, 東京",121
"いい, 中止, 五輪",62
"いい, 中止, 五輪, 五輪",45
"られる, 中止, 中止, 東京",55
"られる, 中止, 中止, 五輪, 東京",109
"られる, 中止, 中止, 五輪",56
"られる, 中止, 東京",54
"られる, 中止, 五輪, 東京",108
"られる, 中止, 五輪",59
"られる, 中止, 五輪, 五輪",31
"中止, 何, 東京, 東京",30
"中止, 五輪, 何, 東京, 東京",73
"中止, 五輪, 何, 東京",121
"中止, 五輪, 五輪, 何, 東京",85
"中止, 五輪, 何",61
"中止, 五輪, 五輪, 何",39
"ない, 中止, 東京, 東京",49
"ない, 中止, 五輪, 東京, 東京",146
"ない, 中止, 五輪, 東京",178
"ない, 中止, 五輪, 五輪, 東京",164
"ない, 中止, 五輪",79
"ない, 中止, 五輪, 五輪",61
"やる, 中止, 東京, 東京",39
"やる, 中止, 五輪, 東京, 東京",114
"やる, 中止, 五輪, 東京",163
"やる, 中止, 五輪, 五輪, 東京",139
"やる, 中止, 五輪",81
"やる, 中止, 五輪, 五輪",57
"中止, 人, 東京, 東京",61
"中止, 五輪, 人, 東京, 東京",203
"中止, 五輪, 人, 東京",208
"中止, 五輪, 五輪, 人, 東京",215
"中止, 五輪, 人",89
"中止, 五輪, 五輪, 人",71
"中止, 中止, 思う, 東京",53
"中止, 中止, 五輪, 思う, 東京",115
"中止, 中止, 五輪, 思う",61
"中止, 中止, 五輪, 五輪, 思う",39
"中止, 思う, 東京, 東京",31
"中止, 五輪, 思う, 東京, 東京",74
"中止, 五輪, 思う, 東京",154
"中止, 五輪, 五輪, 思う, 東京",102
"中止, 五輪, 思う",86
"中止, 五輪, 五輪, 思う",51
"中止, 中止, 中止, 東京, 東京",67
"中止, 中止, 中止, 五輪, 東京, 東京",158
"中止, 中止, 中止, 五輪, 東京",300
"中止, 中止, 中止, 五輪, 五輪, 東京",215
"中止, 中止, 中止, 五輪",148
"中止, 中止, 中止, 五輪, 五輪",104
"中止, 中止, 東京, 東京",147
"中止, 中止, 五輪, 東京, 東京",391
"中止, 中止, 五輪, 東京",606
"中止, 中止, 五輪, 五輪, 東京",496
"中止, 中止, 五輪",283
"中止, 中止, 五輪, 五輪",214
"中止, 東京, 東京, 東京",49
"中止, 五輪, 東京, 東京, 東京",176
"中止, 五輪, 東京, 東京",613
"中止, 五輪, 五輪, 東京, 東京",649
"中止, 五輪, 東京",874
"中止, 五輪, 五輪, 東京",771
"中止, 五輪",419
"中止, 五輪, 五輪",319
"回, 見る",36
"人, 回",45
"人, 回, 思う",32
"回, 目",45
"一, 回",57
"ない, 回",59
"回, 思う",64
"何, 回, 思う",33
"回, 言う",68
"何, 回, 言う",70
"何, 回",102
"みたい, 志摩",30
"志摩, 的",33
"人, 志摩",34
"○, 人, 志摩",32
"志摩, 自分",35
"志摩, 言う",38
"志摩, 思う, 話",43
"○, 志摩, 話",120
"○, ○, 志摩, 話",3541
"好き, 志摩",48
"ない, 志摩, 思う",33
"○, ない, 志摩",59
"○, ○, ない, 志摩",1711
"志摩, 志摩",63
"志摩, 志摩, 思う",31
"志摩, 思う",100
"○, 志摩",195
"○, ○, 志摩",4940
"見る, 頭",30
"自分, 頭",34
"言う, 頭",37
"いい, 頭",38
"人, 頭",50
"ない, 頭",57
"思う, 頭",75
"女性, 性",30
"いう, 女性",33
"女性, 話",35
"女性, 女性",35
"女性, 的",58
"女性, 差別, 的",32
"女性, 差別, 差別",30
"ない, 女性, 差別",40
"人, 女性",66
"人, 女性, 言う",30
"女性, 言う",66
"ない, 女性, 言う",33
"女性, 思う",78
"ない, 女性",94
"やる, 理解",31
"意味, 理解",33
"いい, 理解",33
"人, 理解, 理解",30
"できる, 人, 理解, 理解",86
"人, 理解, 理解, 理解",37
"できる, 人, 理解, 理解, 理解",37
"理解, 理解, 理解",36
"できる, 理解, 理解, 理解",108
"理解, 理解, 理解, 理解",35
"できる, 理解, 理解, 理解, 理解",35
"できる, 理解, 理解",82
"できる, できる, 理解, 理解",76
"いう, 理解",34
"何, 理解",34
"理解, 的",35
"もの, 理解",37
"理解, 自分",39
"理解, 言う",60
"できる, 理解, 言う",47
"わかる, 理解",61
"できる, わかる, 理解",35
"ない, 人, 理解",30
"できる, 人, 理解",73
"できる, できる, 人, 理解",50
"ない, 思う, 理解",34
"できる, 思う, 理解",47
"ない, 理解",96
"できる, ない, 理解",65
"できる, 理解",150
"できる, できる, 理解",54
"まま, わかる",30
"まま, 自分",31
"できる, まま",32
"まま, 言う",33
"まま, 何",38
"まま, 的",38
"いい, まま",44
"いい, まま, 思う",30
"まま, 人",57
"ない, まま",69
"ない, まま, 思う",41
"まま, 思う",87
"いう, 三",30
"三, 何",31
"三, 何, 安倍",35
"三, 的",35
"三, 言う",37
"三, 安倍, 言う",36
"三, 死ぬ",39
"三, 安倍, 死ぬ",60
"三, 人",49
"三, 人, 安倍",33
