単語,重要度,該当文章
個人,0.139170559602996,・二次創作の中で寄付企画と同人誌の線引きを感覚で設け非難していること・企画の対応に信頼を置けないのであれば返金対応をすればよいのにも関わらず、個人的な疑問点を必要以上に責め立て追い詰めているように感じること(詐欺などとあらぬ疑いをかけ尊厳を傷つけている)を感じています。 / 
傷つける,0.21465494841023355,・二次創作の中で寄付企画と同人誌の線引きを感覚で設け非難していること・企画の対応に信頼を置けないのであれば返金対応をすればよいのにも関わらず、個人的な疑問点を必要以上に責め立て追い詰めているように感じること(詐欺などとあらぬ疑いをかけ尊厳を傷つけている)を感じています。 / 
創作,0.139170559602996,・二次創作の中で寄付企画と同人誌の線引きを感覚で設け非難していること・企画の対応に信頼を置けないのであれば返金対応をすればよいのにも関わらず、個人的な疑問点を必要以上に責め立て追い詰めているように感じること(詐欺などとあらぬ疑いをかけ尊厳を傷つけている)を感じています。 / 
同人,0.139170559602996,・二次創作の中で寄付企画と同人誌の線引きを感覚で設け非難していること・企画の対応に信頼を置けないのであれば返金対応をすればよいのにも関わらず、個人的な疑問点を必要以上に責め立て追い詰めているように感じること(詐欺などとあらぬ疑いをかけ尊厳を傷つけている)を感じています。 / 
寄付,0.08994616673163487,・二次創作の中で寄付企画と同人誌の線引きを感覚で設け非難していること・企画の対応に信頼を置けないのであれば返金対応をすればよいのにも関わらず、個人的な疑問点を必要以上に責め立て追い詰めているように感じること(詐欺などとあらぬ疑いをかけ尊厳を傷つけている)を感じています。 / 
対応,0.30356630516767735,・二次創作の中で寄付企画と同人誌の線引きを感覚で設け非難していること・企画の対応に信頼を置けないのであれば返金対応をすればよいのにも関わらず、個人的な疑問点を必要以上に責め立て追い詰めているように感じること(詐欺などとあらぬ疑いをかけ尊厳を傷つけている)を感じています。 / 
尊厳,0.19430607146161077,・二次創作の中で寄付企画と同人誌の線引きを感覚で設け非難していること・企画の対応に信頼を置けないのであれば返金対応をすればよいのにも関わらず、個人的な疑問点を必要以上に責め立て追い詰めているように感じること(詐欺などとあらぬ疑いをかけ尊厳を傷つけている)を感じています。 / 
必要,0.1595194365516188,・二次創作の中で寄付企画と同人誌の線引きを感覚で設け非難していること・企画の対応に信頼を置けないのであれば返金対応をすればよいのにも関わらず、個人的な疑問点を必要以上に責め立て追い詰めているように感じること(詐欺などとあらぬ疑いをかけ尊厳を傷つけている)を感じています。 / 
感じる,0.25819919721321455,・二次創作の中で寄付企画と同人誌の線引きを感覚で設け非難していること・企画の対応に信頼を置けないのであれば返金対応をすればよいのにも関わらず、個人的な疑問点を必要以上に責め立て追い詰めているように感じること(詐欺などとあらぬ疑いをかけ尊厳を傷つけている)を感じています。 / 
感覚,0.16866951839612562,・二次創作の中で寄付企画と同人誌の線引きを感覚で設け非難していること・企画の対応に信頼を置けないのであれば返金対応をすればよいのにも関わらず、個人的な疑問点を必要以上に責め立て追い詰めているように感じること(詐欺などとあらぬ疑いをかけ尊厳を傷つけている)を感じています。 / 
疑い,0.21465494841023355,・二次創作の中で寄付企画と同人誌の線引きを感覚で設け非難していること・企画の対応に信頼を置けないのであれば返金対応をすればよいのにも関わらず、個人的な疑問点を必要以上に責め立て追い詰めているように感じること(詐欺などとあらぬ疑いをかけ尊厳を傷つけている)を感じています。 / 
疑問,0.15178315258383868,・二次創作の中で寄付企画と同人誌の線引きを感覚で設け非難していること・企画の対応に信頼を置けないのであれば返金対応をすればよいのにも関わらず、個人的な疑問点を必要以上に責め立て追い詰めているように感じること(詐欺などとあらぬ疑いをかけ尊厳を傷つけている)を感じています。 / 
線引き,0.19430607146161077,・二次創作の中で寄付企画と同人誌の線引きを感覚で設け非難していること・企画の対応に信頼を置けないのであれば返金対応をすればよいのにも関わらず、個人的な疑問点を必要以上に責め立て追い詰めているように感じること(詐欺などとあらぬ疑いをかけ尊厳を傷つけている)を感じています。 / 
置ける,0.21465494841023355,・二次創作の中で寄付企画と同人誌の線引きを感覚で設け非難していること・企画の対応に信頼を置けないのであれば返金対応をすればよいのにも関わらず、個人的な疑問点を必要以上に責め立て追い詰めているように感じること(詐欺などとあらぬ疑いをかけ尊厳を傷つけている)を感じています。 / 
設け,0.21465494841023355,・二次創作の中で寄付企画と同人誌の線引きを感覚で設け非難していること・企画の対応に信頼を置けないのであれば返金対応をすればよいのにも関わらず、個人的な疑問点を必要以上に責め立て追い詰めているように感じること(詐欺などとあらぬ疑いをかけ尊厳を傷つけている)を感じています。 / 
詐欺,0.16866951839612562,・二次創作の中で寄付企画と同人誌の線引きを感覚で設け非難していること・企画の対応に信頼を置けないのであれば返金対応をすればよいのにも関わらず、個人的な疑問点を必要以上に責め立て追い詰めているように感じること(詐欺などとあらぬ疑いをかけ尊厳を傷つけている)を感じています。 / 
責め立てる,0.17986831350024154,・二次創作の中で寄付企画と同人誌の線引きを感覚で設け非難していること・企画の対応に信頼を置けないのであれば返金対応をすればよいのにも関わらず、個人的な疑問点を必要以上に責め立て追い詰めているように感じること(詐欺などとあらぬ疑いをかけ尊厳を傷つけている)を感じています。 / 
返金,0.21465494841023355,・二次創作の中で寄付企画と同人誌の線引きを感覚で設け非難していること・企画の対応に信頼を置けないのであれば返金対応をすればよいのにも関わらず、個人的な疑問点を必要以上に責め立て追い詰めているように感じること(詐欺などとあらぬ疑いをかけ尊厳を傷つけている)を感じています。 / 
追い詰める,0.21465494841023355,・二次創作の中で寄付企画と同人誌の線引きを感覚で設け非難していること・企画の対応に信頼を置けないのであれば返金対応をすればよいのにも関わらず、個人的な疑問点を必要以上に責め立て追い詰めているように感じること(詐欺などとあらぬ疑いをかけ尊厳を傷つけている)を感じています。 / 
関わる,0.21465494841023355,・二次創作の中で寄付企画と同人誌の線引きを感覚で設け非難していること・企画の対応に信頼を置けないのであれば返金対応をすればよいのにも関わらず、個人的な疑問点を必要以上に責め立て追い詰めているように感じること(詐欺などとあらぬ疑いをかけ尊厳を傷つけている)を感じています。 / 
非難,0.17986831350024154,・二次創作の中で寄付企画と同人誌の線引きを感覚で設け非難していること・企画の対応に信頼を置けないのであれば返金対応をすればよいのにも関わらず、個人的な疑問点を必要以上に責め立て追い詰めているように感じること(詐欺などとあらぬ疑いをかけ尊厳を傷つけている)を感じています。 / 
くる,0.3473787224033534,寄付企画によって今まで黙認されてきた同人誌文化が禁止されることを危惧しておられますが、公式が寄付企画だけ黙認しないという判断を行う方が有り得ないのではないかという見解です。同人誌がグレーだと言っていますが、オタクが構成してきた慣例があろうともいつ公式が黙認をやめるかは / 
やめる,0.18763114399095754,寄付企画によって今まで黙認されてきた同人誌文化が禁止されることを危惧しておられますが、公式が寄付企画だけ黙認しないという判断を行う方が有り得ないのではないかという見解です。同人誌がグレーだと言っていますが、オタクが構成してきた慣例があろうともいつ公式が黙認をやめるかは / 
オタク,0.2072809831960884,寄付企画によって今まで黙認されてきた同人誌文化が禁止されることを危惧しておられますが、公式が寄付企画だけ黙認しないという判断を行う方が有り得ないのではないかという見解です。同人誌がグレーだと言っていますが、オタクが構成してきた慣例があろうともいつ公式が黙認をやめるかは / 
グレー,0.18763114399095754,寄付企画によって今まで黙認されてきた同人誌文化が禁止されることを危惧しておられますが、公式が寄付企画だけ黙認しないという判断を行う方が有り得ないのではないかという見解です。同人誌がグレーだと言っていますが、オタクが構成してきた慣例があろうともいつ公式が黙認をやめるかは / 
企画,0.16975588693435723,寄付企画によって今まで黙認されてきた同人誌文化が禁止されることを危惧しておられますが、公式が寄付企画だけ黙認しないという判断を行う方が有り得ないのではないかという見解です。同人誌がグレーだと言っていますが、オタクが構成してきた慣例があろうともいつ公式が黙認をやめるかは / 
公式,0.2801954784145301,寄付企画によって今まで黙認されてきた同人誌文化が禁止されることを危惧しておられますが、公式が寄付企画だけ黙認しないという判断を行う方が有り得ないのではないかという見解です。同人誌がグレーだと言っていますが、オタクが構成してきた慣例があろうともいつ公式が黙認をやめるかは / 
判断,0.18763114399095754,寄付企画によって今まで黙認されてきた同人誌文化が禁止されることを危惧しておられますが、公式が寄付企画だけ黙認しないという判断を行う方が有り得ないのではないかという見解です。同人誌がグレーだと言っていますが、オタクが構成してきた慣例があろうともいつ公式が黙認をやめるかは / 
危惧す,0.18763114399095754,寄付企画によって今まで黙認されてきた同人誌文化が禁止されることを危惧しておられますが、公式が寄付企画だけ黙認しないという判断を行う方が有り得ないのではないかという見解です。同人誌がグレーだと言っていますが、オタクが構成してきた慣例があろうともいつ公式が黙認をやめるかは / 
同人,0.26877936558283,寄付企画によって今まで黙認されてきた同人誌文化が禁止されることを危惧しておられますが、公式が寄付企画だけ黙認しないという判断を行う方が有り得ないのではないかという見解です。同人誌がグレーだと言っていますが、オタクが構成してきた慣例があろうともいつ公式が黙認をやめるかは / 
寄付,0.173712556015445,寄付企画によって今まで黙認されてきた同人誌文化が禁止されることを危惧しておられますが、公式が寄付企画だけ黙認しないという判断を行う方が有り得ないのではないかという見解です。同人誌がグレーだと言っていますが、オタクが構成してきた慣例があろうともいつ公式が黙認をやめるかは / 
慣例,0.2072809831960884,寄付企画によって今まで黙認されてきた同人誌文化が禁止されることを危惧しておられますが、公式が寄付企画だけ黙認しないという判断を行う方が有り得ないのではないかという見解です。同人誌がグレーだと言っていますが、オタクが構成してきた慣例があろうともいつ公式が黙認をやめるかは / 
文化,0.15403952199654586,寄付企画によって今まで黙認されてきた同人誌文化が禁止されることを危惧しておられますが、公式が寄付企画だけ黙認しないという判断を行う方が有り得ないのではないかという見解です。同人誌がグレーだと言っていますが、オタクが構成してきた慣例があろうともいつ公式が黙認をやめるかは / 
有り得る,0.2072809831960884,寄付企画によって今まで黙認されてきた同人誌文化が禁止されることを危惧しておられますが、公式が寄付企画だけ黙認しないという判断を行う方が有り得ないのではないかという見解です。同人誌がグレーだと言っていますが、オタクが構成してきた慣例があろうともいつ公式が黙認をやめるかは / 
構成,0.15403952199654586,寄付企画によって今まで黙認されてきた同人誌文化が禁止されることを危惧しておられますが、公式が寄付企画だけ黙認しないという判断を行う方が有り得ないのではないかという見解です。同人誌がグレーだと言っていますが、オタクが構成してきた慣例があろうともいつ公式が黙認をやめるかは / 
禁止,0.18763114399095754,寄付企画によって今まで黙認されてきた同人誌文化が禁止されることを危惧しておられますが、公式が寄付企画だけ黙認しないという判断を行う方が有り得ないのではないかという見解です。同人誌がグレーだと言っていますが、オタクが構成してきた慣例があろうともいつ公式が黙認をやめるかは / 
行う,0.18763114399095754,寄付企画によって今まで黙認されてきた同人誌文化が禁止されることを危惧しておられますが、公式が寄付企画だけ黙認しないという判断を行う方が有り得ないのではないかという見解です。同人誌がグレーだと言っていますが、オタクが構成してきた慣例があろうともいつ公式が黙認をやめるかは / 
見解,0.16287527432883933,寄付企画によって今まで黙認されてきた同人誌文化が禁止されることを危惧しておられますが、公式が寄付企画だけ黙認しないという判断を行う方が有り得ないのではないかという見解です。同人誌がグレーだと言っていますが、オタクが構成してきた慣例があろうともいつ公式が黙認をやめるかは / 
言う,0.12928365233442765,寄付企画によって今まで黙認されてきた同人誌文化が禁止されることを危惧しておられますが、公式が寄付企画だけ黙認しないという判断を行う方が有り得ないのではないかという見解です。同人誌がグレーだと言っていますが、オタクが構成してきた慣例があろうともいつ公式が黙認をやめるかは / 
黙認,0.488625822986518,寄付企画によって今まで黙認されてきた同人誌文化が禁止されることを危惧しておられますが、公式が寄付企画だけ黙認しないという判断を行う方が有り得ないのではないかという見解です。同人誌がグレーだと言っていますが、オタクが構成してきた慣例があろうともいつ公式が黙認をやめるかは / 
いつ,0.20738588251751378,分かりません。いつでもクロに転びうります。その点に関して、寄付企画と同人誌は同じなのではないでしょうか。そこに対する線引きはやはり個人的な感覚の範疇の域を出なさそうです。また、何故個人でやる寄付を勧めず、企画という形でお金を集めるのかという点については、説明があった通り / 
うる,0.20738588251751378,分かりません。いつでもクロに転びうります。その点に関して、寄付企画と同人誌は同じなのではないでしょうか。そこに対する線引きはやはり個人的な感覚の範疇の域を出なさそうです。また、何故個人でやる寄付を勧めず、企画という形でお金を集めるのかという点については、説明があった通り / 
お金,0.22910455436593408,分かりません。いつでもクロに転びうります。その点に関して、寄付企画と同人誌は同じなのではないでしょうか。そこに対する線引きはやはり個人的な感覚の範疇の域を出なさそうです。また、何故個人でやる寄付を勧めず、企画という形でお金を集めるのかという点については、説明があった通り / 
そう,0.22910455436593408,分かりません。いつでもクロに転びうります。その点に関して、寄付企画と同人誌は同じなのではないでしょうか。そこに対する線引きはやはり個人的な感覚の範疇の域を出なさそうです。また、何故個人でやる寄付を勧めず、企画という形でお金を集めるのかという点については、説明があった通り / 
そこ,0.1919762396079026,分かりません。いつでもクロに転びうります。その点に関して、寄付企画と同人誌は同じなのではないでしょうか。そこに対する線引きはやはり個人的な感覚の範疇の域を出なさそうです。また、何故個人でやる寄付を勧めず、企画という形でお金を集めるのかという点については、説明があった通り / 
やる,0.22910455436593408,分かりません。いつでもクロに転びうります。その点に関して、寄付企画と同人誌は同じなのではないでしょうか。そこに対する線引きはやはり個人的な感覚の範疇の域を出なさそうです。また、何故個人でやる寄付を勧めず、企画という形でお金を集めるのかという点については、説明があった通り / 
クロ,0.20738588251751378,分かりません。いつでもクロに転びうります。その点に関して、寄付企画と同人誌は同じなのではないでしょうか。そこに対する線引きはやはり個人的な感覚の範疇の域を出なさそうです。また、何故個人でやる寄付を勧めず、企画という形でお金を集めるのかという点については、説明があった通り / 
企画,0.18762862963795382,分かりません。いつでもクロに転びうります。その点に関して、寄付企画と同人誌は同じなのではないでしょうか。そこに対する線引きはやはり個人的な感覚の範疇の域を出なさそうです。また、何故個人でやる寄付を勧めず、企画という形でお金を集めるのかという点については、説明があった通り / 
個人,0.29707779182212407,分かりません。いつでもクロに転びうります。その点に関して、寄付企画と同人誌は同じなのではないでしょうか。そこに対する線引きはやはり個人的な感覚の範疇の域を出なさそうです。また、何故個人でやる寄付を勧めず、企画という形でお金を集めるのかという点については、説明があった通り / 
出る,0.20738588251751378,分かりません。いつでもクロに転びうります。その点に関して、寄付企画と同人誌は同じなのではないでしょうか。そこに対する線引きはやはり個人的な感覚の範疇の域を出なさそうです。また、何故個人でやる寄付を勧めず、企画という形でお金を集めるのかという点については、説明があった通り / 
分かる,0.1919762396079026,分かりません。いつでもクロに転びうります。その点に関して、寄付企画と同人誌は同じなのではないでしょうか。そこに対する線引きはやはり個人的な感覚の範疇の域を出なさそうです。また、何故個人でやる寄付を勧めず、企画という形でお金を集めるのかという点については、説明があった通り / 
勧める,0.20738588251751378,分かりません。いつでもクロに転びうります。その点に関して、寄付企画と同人誌は同じなのではないでしょうか。そこに対する線引きはやはり個人的な感覚の範疇の域を出なさそうです。また、何故個人でやる寄付を勧めず、企画という形でお金を集めるのかという点については、説明があった通り / 
同じ,0.22910455436593408,分かりません。いつでもクロに転びうります。その点に関して、寄付企画と同人誌は同じなのではないでしょうか。そこに対する線引きはやはり個人的な感覚の範疇の域を出なさそうです。また、何故個人でやる寄付を勧めず、企画という形でお金を集めるのかという点については、説明があった通り / 
同人,0.14853889591106204,分かりません。いつでもクロに転びうります。その点に関して、寄付企画と同人誌は同じなのではないでしょうか。そこに対する線引きはやはり個人的な感覚の範疇の域を出なさそうです。また、何故個人でやる寄付を勧めず、企画という形でお金を集めるのかという点については、説明があった通り / 
寄付,0.19200187648683886,分かりません。いつでもクロに転びうります。その点に関して、寄付企画と同人誌は同じなのではないでしょうか。そこに対する線引きはやはり個人的な感覚の範疇の域を出なさそうです。また、何故個人でやる寄付を勧めず、企画という形でお金を集めるのかという点については、説明があった通り / 
感覚,0.1800235919714712,分かりません。いつでもクロに転びうります。その点に関して、寄付企画と同人誌は同じなのではないでしょうか。そこに対する線引きはやはり個人的な感覚の範疇の域を出なさそうです。また、何故個人でやる寄付を勧めず、企画という形でお金を集めるのかという点については、説明があった通り / 
範疇,0.22910455436593408,分かりません。いつでもクロに転びうります。その点に関して、寄付企画と同人誌は同じなのではないでしょうか。そこに対する線引きはやはり個人的な感覚の範疇の域を出なさそうです。また、何故個人でやる寄付を勧めず、企画という形でお金を集めるのかという点については、説明があった通り / 
線引き,0.20738588251751378,分かりません。いつでもクロに転びうります。その点に関して、寄付企画と同人誌は同じなのではないでしょうか。そこに対する線引きはやはり個人的な感覚の範疇の域を出なさそうです。また、何故個人でやる寄付を勧めず、企画という形でお金を集めるのかという点については、説明があった通り / 
説明,0.22910455436593408,分かりません。いつでもクロに転びうります。その点に関して、寄付企画と同人誌は同じなのではないでしょうか。そこに対する線引きはやはり個人的な感覚の範疇の域を出なさそうです。また、何故個人でやる寄付を勧めず、企画という形でお金を集めるのかという点については、説明があった通り / 
転ぶ,0.20738588251751378,分かりません。いつでもクロに転びうります。その点に関して、寄付企画と同人誌は同じなのではないでしょうか。そこに対する線引きはやはり個人的な感覚の範疇の域を出なさそうです。また、何故個人でやる寄付を勧めず、企画という形でお金を集めるのかという点については、説明があった通り / 
通り,0.22910455436593408,分かりません。いつでもクロに転びうります。その点に関して、寄付企画と同人誌は同じなのではないでしょうか。そこに対する線引きはやはり個人的な感覚の範疇の域を出なさそうです。また、何故個人でやる寄付を勧めず、企画という形でお金を集めるのかという点については、説明があった通り / 
集める,0.20738588251751378,分かりません。いつでもクロに転びうります。その点に関して、寄付企画と同人誌は同じなのではないでしょうか。そこに対する線引きはやはり個人的な感覚の範疇の域を出なさそうです。また、何故個人でやる寄付を勧めず、企画という形でお金を集めるのかという点については、説明があった通り / 
さん,0.362363640385035,「ファンダム発の寄付」に意義があるという企画主さんの考えがあったからだと思います。そこに賛同する/しないは個人の自由であり、批判される必要は無いと感じています。疑問点を企画主さんが答えないことに関しては、誹謗中傷が相次ぎ、イレギュラーな状況下にある点を考慮すべきことと思います。 / 
そこ,0.20429402923816573,「ファンダム発の寄付」に意義があるという企画主さんの考えがあったからだと思います。そこに賛同する/しないは個人の自由であり、批判される必要は無いと感じています。疑問点を企画主さんが答えないことに関しては、誹謗中傷が相次ぎ、イレギュラーな状況下にある点を考慮すべきことと思います。 / 
ダム,0.24380461156977665,「ファンダム発の寄付」に意義があるという企画主さんの考えがあったからだと思います。そこに賛同する/しないは個人の自由であり、批判される必要は無いと感じています。疑問点を企画主さんが答えないことに関しては、誹謗中傷が相次ぎ、イレギュラーな状況下にある点を考慮すべきことと思います。 / 
ファン,0.1811818201925175,「ファンダム発の寄付」に意義があるという企画主さんの考えがあったからだと思います。そこに賛同する/しないは個人の自由であり、批判される必要は無いと感じています。疑問点を企画主さんが答えないことに関しては、誹謗中傷が相次ぎ、イレギュラーな状況下にある点を考慮すべきことと思います。 / 
中傷,0.1811818201925175,「ファンダム発の寄付」に意義があるという企画主さんの考えがあったからだと思います。そこに賛同する/しないは個人の自由であり、批判される必要は無いと感じています。疑問点を企画主さんが答えないことに関しては、誹謗中傷が相次ぎ、イレギュラーな状況下にある点を考慮すべきことと思います。 / 
企画,0.19966746315826478,「ファンダム発の寄付」に意義があるという企画主さんの考えがあったからだと思います。そこに賛同する/しないは個人の自由であり、批判される必要は無いと感じています。疑問点を企画主さんが答えないことに関しては、誹謗中傷が相次ぎ、イレギュラーな状況下にある点を考慮すべきことと思います。 / 
個人,0.15806961114686924,「ファンダム発の寄付」に意義があるという企画主さんの考えがあったからだと思います。そこに賛同する/しないは個人の自由であり、批判される必要は無いと感じています。疑問点を企画主さんが答えないことに関しては、誹謗中傷が相次ぎ、イレギュラーな状況下にある点を考慮すべきことと思います。 / 
寄付,0.1021606555292957,「ファンダム発の寄付」に意義があるという企画主さんの考えがあったからだと思います。そこに賛同する/しないは個人の自由であり、批判される必要は無いと感じています。疑問点を企画主さんが答えないことに関しては、誹謗中傷が相次ぎ、イレギュラーな状況下にある点を考慮すべきことと思います。 / 
必要,0.1811818201925175,「ファンダム発の寄付」に意義があるという企画主さんの考えがあったからだと思います。そこに賛同する/しないは個人の自由であり、批判される必要は無いと感じています。疑問点を企画主さんが答えないことに関しては、誹謗中傷が相次ぎ、イレギュラーな状況下にある点を考慮すべきことと思います。 / 
思う,0.24363431356953158,「ファンダム発の寄付」に意義があるという企画主さんの考えがあったからだと思います。そこに賛同する/しないは個人の自由であり、批判される必要は無いと感じています。疑問点を企画主さんが答えないことに関しては、誹謗中傷が相次ぎ、イレギュラーな状況下にある点を考慮すべきことと思います。 / 
意義,0.2206924025241284,「ファンダム発の寄付」に意義があるという企画主さんの考えがあったからだと思います。そこに賛同する/しないは個人の自由であり、批判される必要は無いと感じています。疑問点を企画主さんが答えないことに関しては、誹謗中傷が相次ぎ、イレギュラーな状況下にある点を考慮すべきことと思います。 / 
感じる,0.14663103611264064,「ファンダム発の寄付」に意義があるという企画主さんの考えがあったからだと思います。そこに賛同する/しないは個人の自由であり、批判される必要は無いと感じています。疑問点を企画主さんが答えないことに関しては、誹謗中傷が相次ぎ、イレギュラーな状況下にある点を考慮すべきことと思います。 / 
批判,0.14663103611264064,「ファンダム発の寄付」に意義があるという企画主さんの考えがあったからだと思います。そこに賛同する/しないは個人の自由であり、批判される必要は無いと感じています。疑問点を企画主さんが答えないことに関しては、誹謗中傷が相次ぎ、イレギュラーな状況下にある点を考慮すべきことと思います。 / 
無い,0.19157446274025997,「ファンダム発の寄付」に意義があるという企画主さんの考えがあったからだと思います。そこに賛同する/しないは個人の自由であり、批判される必要は無いと感じています。疑問点を企画主さんが答えないことに関しては、誹謗中傷が相次ぎ、イレギュラーな状況下にある点を考慮すべきことと思います。 / 
状況,0.20429402923816573,「ファンダム発の寄付」に意義があるという企画主さんの考えがあったからだと思います。そこに賛同する/しないは個人の自由であり、批判される必要は無いと感じています。疑問点を企画主さんが答えないことに関しては、誹謗中傷が相次ぎ、イレギュラーな状況下にある点を考慮すべきことと思います。 / 
疑問,0.17239496611937746,「ファンダム発の寄付」に意義があるという企画主さんの考えがあったからだと思います。そこに賛同する/しないは個人の自由であり、批判される必要は無いと感じています。疑問点を企画主さんが答えないことに関しては、誹謗中傷が相次ぎ、イレギュラーな状況下にある点を考慮すべきことと思います。 / 
相次ぐ,0.2206924025241284,「ファンダム発の寄付」に意義があるという企画主さんの考えがあったからだと思います。そこに賛同する/しないは個人の自由であり、批判される必要は無いと感じています。疑問点を企画主さんが答えないことに関しては、誹謗中傷が相次ぎ、イレギュラーな状況下にある点を考慮すべきことと思います。 / 
答える,0.24380461156977665,「ファンダム発の寄付」に意義があるという企画主さんの考えがあったからだと思います。そこに賛同する/しないは個人の自由であり、批判される必要は無いと感じています。疑問点を企画主さんが答えないことに関しては、誹謗中傷が相次ぎ、イレギュラーな状況下にある点を考慮すべきことと思います。 / 
考え,0.2206924025241284,「ファンダム発の寄付」に意義があるという企画主さんの考えがあったからだと思います。そこに賛同する/しないは個人の自由であり、批判される必要は無いと感じています。疑問点を企画主さんが答えないことに関しては、誹謗中傷が相次ぎ、イレギュラーな状況下にある点を考慮すべきことと思います。 / 
考慮,0.19157446274025997,「ファンダム発の寄付」に意義があるという企画主さんの考えがあったからだと思います。そこに賛同する/しないは個人の自由であり、批判される必要は無いと感じています。疑問点を企画主さんが答えないことに関しては、誹謗中傷が相次ぎ、イレギュラーな状況下にある点を考慮すべきことと思います。 / 
自由,0.24380461156977665,「ファンダム発の寄付」に意義があるという企画主さんの考えがあったからだと思います。そこに賛同する/しないは個人の自由であり、批判される必要は無いと感じています。疑問点を企画主さんが答えないことに関しては、誹謗中傷が相次ぎ、イレギュラーな状況下にある点を考慮すべきことと思います。 / 
誹謗,0.1811818201925175,「ファンダム発の寄付」に意義があるという企画主さんの考えがあったからだと思います。そこに賛同する/しないは個人の自由であり、批判される必要は無いと感じています。疑問点を企画主さんが答えないことに関しては、誹謗中傷が相次ぎ、イレギュラーな状況下にある点を考慮すべきことと思います。 / 
賛同,0.2206924025241284,「ファンダム発の寄付」に意義があるという企画主さんの考えがあったからだと思います。そこに賛同する/しないは個人の自由であり、批判される必要は無いと感じています。疑問点を企画主さんが答えないことに関しては、誹謗中傷が相次ぎ、イレギュラーな状況下にある点を考慮すべきことと思います。 / 
これ,0.2322777637837633,企画主さんが回答を控えざるを得ない点に対しさらなる疑問を感じて企画を批判することは、責め立てることと相違ないと思います。対応が完璧でないという考えは理解しますが、これ以上批判する必要はないと思います。 / 
さん,0.19069305309678133,企画主さんが回答を控えざるを得ない点に対しさらなる疑問を感じて企画を批判することは、責め立てることと相違ないと思います。対応が完璧でないという考えは理解しますが、これ以上批判する必要はないと思います。 / 
ない,0.34686767753004427,企画主さんが回答を控えざるを得ない点に対しさらなる疑問を感じて企画を批判することは、責め立てることと相違ないと思います。対応が完璧でないという考えは理解しますが、これ以上批判する必要はないと思います。 / 
以上,0.17343383876502214,企画主さんが回答を控えざるを得ない点に対しさらなる疑問を感じて企画を批判することは、責め立てることと相違ないと思います。対応が完璧でないという考えは理解しますが、これ以上批判する必要はないと思います。 / 
企画,0.21014910940447137,企画主さんが回答を控えざるを得ない点に対しさらなる疑問を感じて企画を批判することは、責め立てることと相違ないと思います。対応が完璧でないという考えは理解しますが、これ以上批判する必要はないと思います。 / 
回答,0.2322777637837633,企画主さんが回答を控えざるを得ない点に対しさらなる疑問を感じて企画を批判することは、責め立てることと相違ないと思います。対応が完璧でないという考えは理解しますが、これ以上批判する必要はないと思います。 / 
完璧,0.2322777637837633,企画主さんが回答を控えざるを得ない点に対しさらなる疑問を感じて企画を批判することは、責め立てることと相違ないと思います。対応が完璧でないという考えは理解しますが、これ以上批判する必要はないと思います。 / 
対応,0.18144492859652775,企画主さんが回答を控えざるを得ない点に対しさらなる疑問を感じて企画を批判することは、責め立てることと相違ないと思います。対応が完璧でないという考えは理解しますが、これ以上批判する必要はないと思います。 / 
得る,0.21501854945200408,企画主さんが回答を控えざるを得ない点に対しさらなる疑問を感じて企画を批判することは、責め立てることと相違ないと思います。対応が完璧でないという考えは理解しますが、これ以上批判する必要はないと思います。 / 
必要,0.19069305309678133,企画主さんが回答を控えざるを得ない点に対しさらなる疑問を感じて企画を批判することは、責め立てることと相違ないと思います。対応が完璧でないという考えは理解しますが、これ以上批判する必要はないと思います。 / 
思う,0.2564240222575667,企画主さんが回答を控えざるを得ない点に対しさらなる疑問を感じて企画を批判することは、責め立てることと相違ないと思います。対応が完璧でないという考えは理解しますが、これ以上批判する必要はないと思います。 / 
感じる,0.1543285078235383,企画主さんが回答を控えざるを得ない点に対しさらなる疑問を感じて企画を批判することは、責め立てることと相違ないと思います。対応が完璧でないという考えは理解しますが、これ以上批判する必要はないと思います。 / 
批判,0.3086570156470766,企画主さんが回答を控えざるを得ない点に対しさらなる疑問を感じて企画を批判することは、責め立てることと相違ないと思います。対応が完璧でないという考えは理解しますが、これ以上批判する必要はないと思います。 / 
控える,0.2322777637837633,企画主さんが回答を控えざるを得ない点に対しさらなる疑問を感じて企画を批判することは、責め立てることと相違ないと思います。対応が完璧でないという考えは理解しますが、これ以上批判する必要はないと思います。 / 
理解,0.2322777637837633,企画主さんが回答を控えざるを得ない点に対しさらなる疑問を感じて企画を批判することは、責め立てることと相違ないと思います。対応が完璧でないという考えは理解しますが、これ以上批判する必要はないと思います。 / 
疑問,0.18144492859652775,企画主さんが回答を控えざるを得ない点に対しさらなる疑問を感じて企画を批判することは、責め立てることと相違ないと思います。対応が完璧でないという考えは理解しますが、これ以上批判する必要はないと思います。 / 
相違,0.2566032601389861,企画主さんが回答を控えざるを得ない点に対しさらなる疑問を感じて企画を批判することは、責め立てることと相違ないと思います。対応が完璧でないという考えは理解しますが、これ以上批判する必要はないと思います。 / 
考え,0.2322777637837633,企画主さんが回答を控えざるを得ない点に対しさらなる疑問を感じて企画を批判することは、責め立てることと相違ないと思います。対応が完璧でないという考えは理解しますが、これ以上批判する必要はないと思います。 / 
