単語,重要度,該当文章
可能,0.20477151858127043,　しかし、当初から監査は2022年8月中に終えることを明記していること、控除可能期間を通して確認することの現実的困難などから、企画参加者のみなさんに対し、寄付控除を受けていない証拠を提示することはいたしかねます。恐れ入りますが、参加者のみなさんにおかれましては、主催者の「控除をしない」という言葉を信じていただくより他ありません。
困難,0.18665711629912463,　しかし、当初から監査は2022年8月中に終えることを明記していること、控除可能期間を通して確認することの現実的困難などから、企画参加者のみなさんに対し、寄付控除を受けていない証拠を提示することはいたしかねます。恐れ入りますが、参加者のみなさんにおかれましては、主催者の「控除をしない」という言葉を信じていただくより他ありません。
寄付,0.09193304295506845,　しかし、当初から監査は2022年8月中に終えることを明記していること、控除可能期間を通して確認することの現実的困難などから、企画参加者のみなさんに対し、寄付控除を受けていない証拠を提示することはいたしかねます。恐れ入りますが、参加者のみなさんにおかれましては、主催者の「控除をしない」という言葉を信じていただくより他ありません。
当初,0.13286889314946404,　しかし、当初から監査は2022年8月中に終えることを明記していること、控除可能期間を通して確認することの現実的困難などから、企画参加者のみなさんに対し、寄付控除を受けていない証拠を提示することはいたしかねます。恐れ入りますが、参加者のみなさんにおかれましては、主催者の「控除をしない」という言葉を信じていただくより他ありません。
恐れ入る,0.18665711629912463,　しかし、当初から監査は2022年8月中に終えることを明記していること、控除可能期間を通して確認することの現実的困難などから、企画参加者のみなさんに対し、寄付控除を受けていない証拠を提示することはいたしかねます。恐れ入りますが、参加者のみなさんにおかれましては、主催者の「控除をしない」という言葉を信じていただくより他ありません。
控除,0.4670710231851416,　しかし、当初から監査は2022年8月中に終えることを明記していること、控除可能期間を通して確認することの現実的困難などから、企画参加者のみなさんに対し、寄付控除を受けていない証拠を提示することはいたしかねます。恐れ入りますが、参加者のみなさんにおかれましては、主催者の「控除をしない」という言葉を信じていただくより他ありません。
提示,0.20477151858127043,　しかし、当初から監査は2022年8月中に終えることを明記していること、控除可能期間を通して確認することの現実的困難などから、企画参加者のみなさんに対し、寄付控除を受けていない証拠を提示することはいたしかねます。恐れ入りますが、参加者のみなさんにおかれましては、主催者の「控除をしない」という言葉を信じていただくより他ありません。
明記,0.16383566838687483,　しかし、当初から監査は2022年8月中に終えることを明記していること、控除可能期間を通して確認することの現実的困難などから、企画参加者のみなさんに対し、寄付控除を受けていない証拠を提示することはいたしかねます。恐れ入りますが、参加者のみなさんにおかれましては、主催者の「控除をしない」という言葉を信じていただくより他ありません。
期間,0.16383566838687483,　しかし、当初から監査は2022年8月中に終えることを明記していること、控除可能期間を通して確認することの現実的困難などから、企画参加者のみなさんに対し、寄付控除を受けていない証拠を提示することはいたしかねます。恐れ入りますが、参加者のみなさんにおかれましては、主催者の「控除をしない」という言葉を信じていただくより他ありません。
現実,0.20477151858127043,　しかし、当初から監査は2022年8月中に終えることを明記していること、控除可能期間を通して確認することの現実的困難などから、企画参加者のみなさんに対し、寄付控除を受けていない証拠を提示することはいたしかねます。恐れ入りますが、参加者のみなさんにおかれましては、主催者の「控除をしない」という言葉を信じていただくより他ありません。
監査,0.1488035649356845,　しかし、当初から監査は2022年8月中に終えることを明記していること、控除可能期間を通して確認することの現実的困難などから、企画参加者のみなさんに対し、寄付控除を受けていない証拠を提示することはいたしかねます。恐れ入りますが、参加者のみなさんにおかれましては、主催者の「控除をしない」という言葉を信じていただくより他ありません。
確認,0.16383566838687483,　しかし、当初から監査は2022年8月中に終えることを明記していること、控除可能期間を通して確認することの現実的困難などから、企画参加者のみなさんに対し、寄付控除を受けていない証拠を提示することはいたしかねます。恐れ入りますが、参加者のみなさんにおかれましては、主催者の「控除をしない」という言葉を信じていただくより他ありません。
終える,0.18665711629912463,　しかし、当初から監査は2022年8月中に終えることを明記していること、控除可能期間を通して確認することの現実的困難などから、企画参加者のみなさんに対し、寄付控除を受けていない証拠を提示することはいたしかねます。恐れ入りますが、参加者のみなさんにおかれましては、主催者の「控除をしない」という言葉を信じていただくより他ありません。
言葉,0.18665711629912463,　しかし、当初から監査は2022年8月中に終えることを明記していること、控除可能期間を通して確認することの現実的困難などから、企画参加者のみなさんに対し、寄付控除を受けていない証拠を提示することはいたしかねます。恐れ入りますが、参加者のみなさんにおかれましては、主催者の「控除をしない」という言葉を信じていただくより他ありません。
証拠,0.18665711629912463,　しかし、当初から監査は2022年8月中に終えることを明記していること、控除可能期間を通して確認することの現実的困難などから、企画参加者のみなさんに対し、寄付控除を受けていない証拠を提示することはいたしかねます。恐れ入りますが、参加者のみなさんにおかれましては、主催者の「控除をしない」という言葉を信じていただくより他ありません。
いたす,0.10161781703434712,　本件の一連の対応に対し、ご懸念を抱かれる参加者の方には、頒布料金を返金をいたしますので、お手数ですがピクトスペースの連絡機能にてご連絡をいただければ幸いです。加えて、恐れ入りますが、返金対応は当初の企画受付締切である7月19日までの対応とさせていただきます。また、決済時に発生した手数料は返金できかねます。
いただく,0.10755670214928685,　本件の一連の対応に対し、ご懸念を抱かれる参加者の方には、頒布料金を返金をいたしますので、お手数ですがピクトスペースの連絡機能にてご連絡をいただければ幸いです。加えて、恐れ入りますが、返金対応は当初の企画受付締切である7月19日までの対応とさせていただきます。また、決済時に発生した手数料は返金できかねます。
いただける,0.16096576239738794,　本件の一連の対応に対し、ご懸念を抱かれる参加者の方には、頒布料金を返金をいたしますので、お手数ですがピクトスペースの連絡機能にてご連絡をいただければ幸いです。加えて、恐れ入りますが、返金対応は当初の企画受付締切である7月19日までの対応とさせていただきます。また、決済時に発生した手数料は返金できかねます。
お手数,0.17658691111933603,　本件の一連の対応に対し、ご懸念を抱かれる参加者の方には、頒布料金を返金をいたしますので、お手数ですがピクトスペースの連絡機能にてご連絡をいただければ幸いです。加えて、恐れ入りますが、返金対応は当初の企画受付締切である7月19日までの対応とさせていただきます。また、決済時に発生した手数料は返金できかねます。
かねる,0.14128544248758768,　本件の一連の対応に対し、ご懸念を抱かれる参加者の方には、頒布料金を返金をいたしますので、お手数ですがピクトスペースの連絡機能にてご連絡をいただければ幸いです。加えて、恐れ入りますが、返金対応は当初の企画受付締切である7月19日までの対応とさせていただきます。また、決済時に発生した手数料は返金できかねます。
せる,0.16096576239738794,　本件の一連の対応に対し、ご懸念を抱かれる参加者の方には、頒布料金を返金をいたしますので、お手数ですがピクトスペースの連絡機能にてご連絡をいただければ幸いです。加えて、恐れ入りますが、返金対応は当初の企画受付締切である7月19日までの対応とさせていただきます。また、決済時に発生した手数料は返金できかねます。
できる,0.10447293731805463,　本件の一連の対応に対し、ご懸念を抱かれる参加者の方には、頒布料金を返金をいたしますので、お手数ですがピクトスペースの連絡機能にてご連絡をいただければ幸いです。加えて、恐れ入りますが、返金対応は当初の企画受付締切である7月19日までの対応とさせていただきます。また、決済時に発生した手数料は返金できかねます。
一連,0.17658691111933603,　本件の一連の対応に対し、ご懸念を抱かれる参加者の方には、頒布料金を返金をいたしますので、お手数ですがピクトスペースの連絡機能にてご連絡をいただければ幸いです。加えて、恐れ入りますが、返金対応は当初の企画受付締切である7月19日までの対応とさせていただきます。また、決済時に発生した手数料は返金できかねます。
企画,0.06314800287179861,　本件の一連の対応に対し、ご懸念を抱かれる参加者の方には、頒布料金を返金をいたしますので、お手数ですがピクトスペースの連絡機能にてご連絡をいただければ幸いです。加えて、恐れ入りますが、返金対応は当初の企画受付締切である7月19日までの対応とさせていただきます。また、決済時に発生した手数料は返金できかねます。
加える,0.17658691111933603,　本件の一連の対応に対し、ご懸念を抱かれる参加者の方には、頒布料金を返金をいたしますので、お手数ですがピクトスペースの連絡機能にてご連絡をいただければ幸いです。加えて、恐れ入りますが、返金対応は当初の企画受付締切である7月19日までの対応とさせていただきます。また、決済時に発生した手数料は返金できかねます。
参加,0.08599666831239906,　本件の一連の対応に対し、ご懸念を抱かれる参加者の方には、頒布料金を返金をいたしますので、お手数ですがピクトスペースの連絡機能にてご連絡をいただければ幸いです。加えて、恐れ入りますが、返金対応は当初の企画受付締切である7月19日までの対応とさせていただきます。また、決済時に発生した手数料は返金できかねます。
受付,0.12317785087123491,　本件の一連の対応に対し、ご懸念を抱かれる参加者の方には、頒布料金を返金をいたしますので、お手数ですがピクトスペースの連絡機能にてご連絡をいただければ幸いです。加えて、恐れ入りますが、返金対応は当初の企画受付締切である7月19日までの対応とさせていただきます。また、決済時に発生した手数料は返金できかねます。
対応,0.48289728719216385,　本件の一連の対応に対し、ご懸念を抱かれる参加者の方には、頒布料金を返金をいたしますので、お手数ですがピクトスペースの連絡機能にてご連絡をいただければ幸いです。加えて、恐れ入りますが、返金対応は当初の企画受付締切である7月19日までの対応とさせていただきます。また、決済時に発生した手数料は返金できかねます。
幸い,0.14128544248758768,　本件の一連の対応に対し、ご懸念を抱かれる参加者の方には、頒布料金を返金をいたしますので、お手数ですがピクトスペースの連絡機能にてご連絡をいただければ幸いです。加えて、恐れ入りますが、返金対応は当初の企画受付締切である7月19日までの対応とさせていただきます。また、決済時に発生した手数料は返金できかねます。
当初,0.11458091236353712,　本件の一連の対応に対し、ご懸念を抱かれる参加者の方には、頒布料金を返金をいたしますので、お手数ですがピクトスペースの連絡機能にてご連絡をいただければ幸いです。加えて、恐れ入りますが、返金対応は当初の企画受付締切である7月19日までの対応とさせていただきます。また、決済時に発生した手数料は返金できかねます。
恐れ入る,0.16096576239738794,　本件の一連の対応に対し、ご懸念を抱かれる参加者の方には、頒布料金を返金をいたしますので、お手数ですがピクトスペースの連絡機能にてご連絡をいただければ幸いです。加えて、恐れ入りますが、返金対応は当初の企画受付締切である7月19日までの対応とさせていただきます。また、決済時に発生した手数料は返金できかねます。
懸念,0.14988238099528545,　本件の一連の対応に対し、ご懸念を抱かれる参加者の方には、頒布料金を返金をいたしますので、お手数ですがピクトスペースの連絡機能にてご連絡をいただければ幸いです。加えて、恐れ入りますが、返金対応は当初の企画受付締切である7月19日までの対応とさせていただきます。また、決済時に発生した手数料は返金できかねます。
手数料,0.14128544248758768,　本件の一連の対応に対し、ご懸念を抱かれる参加者の方には、頒布料金を返金をいたしますので、お手数ですがピクトスペースの連絡機能にてご連絡をいただければ幸いです。加えて、恐れ入りますが、返金対応は当初の企画受付締切である7月19日までの対応とさせていただきます。また、決済時に発生した手数料は返金できかねます。
抱く,0.17658691111933603,　本件の一連の対応に対し、ご懸念を抱かれる参加者の方には、頒布料金を返金をいたしますので、お手数ですがピクトスペースの連絡機能にてご連絡をいただければ幸いです。加えて、恐れ入りますが、返金対応は当初の企画受付締切である7月19日までの対応とさせていただきます。また、決済時に発生した手数料は返金できかねます。
料金,0.17658691111933603,　本件の一連の対応に対し、ご懸念を抱かれる参加者の方には、頒布料金を返金をいたしますので、お手数ですがピクトスペースの連絡機能にてご連絡をいただければ幸いです。加えて、恐れ入りますが、返金対応は当初の企画受付締切である7月19日までの対応とさせていただきます。また、決済時に発生した手数料は返金できかねます。
本件,0.14988238099528545,　本件の一連の対応に対し、ご懸念を抱かれる参加者の方には、頒布料金を返金をいたしますので、お手数ですがピクトスペースの連絡機能にてご連絡をいただければ幸いです。加えて、恐れ入りますが、返金対応は当初の企画受付締切である7月19日までの対応とさせていただきます。また、決済時に発生した手数料は返金できかねます。
機能,0.13426123227333742,　本件の一連の対応に対し、ご懸念を抱かれる参加者の方には、頒布料金を返金をいたしますので、お手数ですがピクトスペースの連絡機能にてご連絡をいただければ幸いです。加えて、恐れ入りますが、返金対応は当初の企画受付締切である7月19日までの対応とさせていただきます。また、決済時に発生した手数料は返金できかねます。
決済,0.16096576239738794,　本件の一連の対応に対し、ご懸念を抱かれる参加者の方には、頒布料金を返金をいたしますので、お手数ですがピクトスペースの連絡機能にてご連絡をいただければ幸いです。加えて、恐れ入りますが、返金対応は当初の企画受付締切である7月19日までの対応とさせていただきます。また、決済時に発生した手数料は返金できかねます。
発生,0.16096576239738794,　本件の一連の対応に対し、ご懸念を抱かれる参加者の方には、頒布料金を返金をいたしますので、お手数ですがピクトスペースの連絡機能にてご連絡をいただければ幸いです。加えて、恐れ入りますが、返金対応は当初の企画受付締切である7月19日までの対応とさせていただきます。また、決済時に発生した手数料は返金できかねます。
締切,0.14988238099528545,　本件の一連の対応に対し、ご懸念を抱かれる参加者の方には、頒布料金を返金をいたしますので、お手数ですがピクトスペースの連絡機能にてご連絡をいただければ幸いです。加えて、恐れ入りますが、返金対応は当初の企画受付締切である7月19日までの対応とさせていただきます。また、決済時に発生した手数料は返金できかねます。
返金,0.423856327462763,　本件の一連の対応に対し、ご懸念を抱かれる参加者の方には、頒布料金を返金をいたしますので、お手数ですがピクトスペースの連絡機能にてご連絡をいただければ幸いです。加えて、恐れ入りますが、返金対応は当初の企画受付締切である7月19日までの対応とさせていただきます。また、決済時に発生した手数料は返金できかねます。
連絡,0.2566446943167954,　本件の一連の対応に対し、ご懸念を抱かれる参加者の方には、頒布料金を返金をいたしますので、お手数ですがピクトスペースの連絡機能にてご連絡をいただければ幸いです。加えて、恐れ入りますが、返金対応は当初の企画受付締切である7月19日までの対応とさせていただきます。また、決済時に発生した手数料は返金できかねます。
頒布,0.13426123227333742,　本件の一連の対応に対し、ご懸念を抱かれる参加者の方には、頒布料金を返金をいたしますので、お手数ですがピクトスペースの連絡機能にてご連絡をいただければ幸いです。加えて、恐れ入りますが、返金対応は当初の企画受付締切である7月19日までの対応とさせていただきます。また、決済時に発生した手数料は返金できかねます。
いたす,0.2234241234367924,　本件につきまして、ご回答が遅くなりましたこと、また返金期間が限られますことを、お詫びいたします。
お詫び,0.31064017180667275,　本件につきまして、ご回答が遅くなりましたこと、また返金期間が限られますことを、お詫びいたします。
つく,0.3539107158227537,　本件につきまして、ご回答が遅くなりましたこと、また返金期間が限られますことを、お詫びいたします。
回答,0.3539107158227537,　本件につきまして、ご回答が遅くなりましたこと、また返金期間が限られますことを、お詫びいたします。
期間,0.31064017180667275,　本件につきまして、ご回答が遅くなりましたこと、また返金期間が限られますことを、お詫びいたします。
本件,0.329542009165304,　本件につきまして、ご回答が遅くなりましたこと、また返金期間が限られますことを、お詫びいたします。
返金,0.31064017180667275,　本件につきまして、ご回答が遅くなりましたこと、また返金期間が限られますことを、お詫びいたします。
遅い,0.38825647882115916,　本件につきまして、ご回答が遅くなりましたこと、また返金期間が限られますことを、お詫びいたします。
限る,0.38825647882115916,　本件につきまして、ご回答が遅くなりましたこと、また返金期間が限られますことを、お詫びいたします。
いたす,0.13612361228611775,　当初、本ページには企画協力者のアカウント名を明記しておりましたが、嫌がらせや脅迫に相当する行為の対象とされることを避ける必要があると判断し、7月6日をもって非公開としております。企画参加者のみなさんには、ピクトスペースの連絡機能を用い、当初の予定どおり、3名の監査役の確認を経て、収支のご報告をいたします。
どおり,0.23654954343180618,　当初、本ページには企画協力者のアカウント名を明記しておりましたが、嫌がらせや脅迫に相当する行為の対象とされることを避ける必要があると判断し、7月6日をもって非公開としております。企画参加者のみなさんには、ピクトスペースの連絡機能を用い、当初の予定どおり、3名の監査役の確認を経て、収支のご報告をいたします。
みなさん,0.1892609520272651,　当初、本ページには企画協力者のアカウント名を明記しておりましたが、嫌がらせや脅迫に相当する行為の対象とされることを避ける必要があると判断し、7月6日をもって非公開としております。企画参加者のみなさんには、ピクトスペースの連絡機能を用い、当初の予定どおり、3名の監査役の確認を経て、収支のご報告をいたします。
アカウント,0.1892609520272651,　当初、本ページには企画協力者のアカウント名を明記しておりましたが、嫌がらせや脅迫に相当する行為の対象とされることを避ける必要があると判断し、7月6日をもって非公開としております。企画参加者のみなさんには、ピクトスペースの連絡機能を用い、当初の予定どおり、3名の監査役の確認を経て、収支のご報告をいたします。
ページ,0.15348851358115548,　当初、本ページには企画協力者のアカウント名を明記しておりましたが、嫌がらせや脅迫に相当する行為の対象とされることを避ける必要があると判断し、7月6日をもって非公開としております。企画参加者のみなさんには、ピクトスペースの連絡機能を用い、当初の予定どおり、3名の監査役の確認を経て、収支のご報告をいたします。
予定,0.1798515699353667,　当初、本ページには企画協力者のアカウント名を明記しておりましたが、嫌がらせや脅迫に相当する行為の対象とされることを避ける必要があると判断し、7月6日をもって非公開としております。企画参加者のみなさんには、ピクトスペースの連絡機能を用い、当初の予定どおり、3名の監査役の確認を経て、収支のご報告をいたします。
企画,0.1691816358672203,　当初、本ページには企画協力者のアカウント名を明記しておりましたが、嫌がらせや脅迫に相当する行為の対象とされることを避ける必要があると判断し、7月6日をもって非公開としております。企画参加者のみなさんには、ピクトスペースの連絡機能を用い、当初の予定どおり、3名の監査役の確認を経て、収支のご報告をいたします。
判断,0.1892609520272651,　当初、本ページには企画協力者のアカウント名を明記しておりましたが、嫌がらせや脅迫に相当する行為の対象とされることを避ける必要があると判断し、7月6日をもって非公開としております。企画参加者のみなさんには、ピクトスペースの連絡機能を用い、当初の予定どおり、3名の監査役の確認を経て、収支のご報告をいたします。
協力,0.21562400838147627,　当初、本ページには企画協力者のアカウント名を明記しておりましたが、嫌がらせや脅迫に相当する行為の対象とされることを避ける必要があると判断し、7月6日をもって非公開としております。企画参加者のみなさんには、ピクトスペースの連絡機能を用い、当初の予定どおり、3名の監査役の確認を経て、収支のご報告をいたします。
参加,0.11519807723578784,　当初、本ページには企画協力者のアカウント名を明記しておりましたが、嫌がらせや脅迫に相当する行為の対象とされることを避ける必要があると判断し、7月6日をもって非公開としております。企画参加者のみなさんには、ピクトスペースの連絡機能を用い、当初の予定どおり、3名の監査役の確認を経て、収支のご報告をいたします。
収支,0.2007771049856966,　当初、本ページには企画協力者のアカウント名を明記しておりましたが、嫌がらせや脅迫に相当する行為の対象とされることを避ける必要があると判断し、7月6日をもって非公開としております。企画参加者のみなさんには、ピクトスペースの連絡機能を用い、当初の予定どおり、3名の監査役の確認を経て、収支のご報告をいたします。
報告,0.1798515699353667,　当初、本ページには企画協力者のアカウント名を明記しておりましたが、嫌がらせや脅迫に相当する行為の対象とされることを避ける必要があると判断し、7月6日をもって非公開としております。企画参加者のみなさんには、ピクトスペースの連絡機能を用い、当初の予定どおり、3名の監査役の確認を経て、収支のご報告をいたします。
嫌がらせ,0.165004666539587,　当初、本ページには企画協力者のアカウント名を明記しておりましたが、嫌がらせや脅迫に相当する行為の対象とされることを避ける必要があると判断し、7月6日をもって非公開としております。企画参加者のみなさんには、ピクトスペースの連絡機能を用い、当初の予定どおり、3名の監査役の確認を経て、収支のご報告をいたします。
対象,0.1798515699353667,　当初、本ページには企画協力者のアカウント名を明記しておりましたが、嫌がらせや脅迫に相当する行為の対象とされることを避ける必要があると判断し、7月6日をもって非公開としております。企画参加者のみなさんには、ピクトスペースの連絡機能を用い、当初の予定どおり、3名の監査役の確認を経て、収支のご報告をいたします。
当初,0.30697702716231096,　当初、本ページには企画協力者のアカウント名を明記しておりましたが、嫌がらせや脅迫に相当する行為の対象とされることを避ける必要があると判断し、7月6日をもって非公開としております。企画参加者のみなさんには、ピクトスペースの連絡機能を用い、当初の予定どおり、3名の監査役の確認を経て、収支のご報告をいたします。
必要,0.1798515699353667,　当初、本ページには企画協力者のアカウント名を明記しておりましたが、嫌がらせや脅迫に相当する行為の対象とされることを避ける必要があると判断し、7月6日をもって非公開としております。企画参加者のみなさんには、ピクトスペースの連絡機能を用い、当初の予定どおり、3名の監査役の確認を経て、収支のご報告をいたします。
明記,0.1892609520272651,　当初、本ページには企画協力者のアカウント名を明記しておりましたが、嫌がらせや脅迫に相当する行為の対象とされることを避ける必要があると判断し、7月6日をもって非公開としております。企画参加者のみなさんには、ピクトスペースの連絡機能を用い、当初の予定どおり、3名の監査役の確認を経て、収支のご報告をいたします。
機能,0.1798515699353667,　当初、本ページには企画協力者のアカウント名を明記しておりましたが、嫌がらせや脅迫に相当する行為の対象とされることを避ける必要があると判断し、7月6日をもって非公開としております。企画参加者のみなさんには、ピクトスペースの連絡機能を用い、当初の予定どおり、3名の監査役の確認を経て、収支のご報告をいたします。
用いる,0.1892609520272651,　当初、本ページには企画協力者のアカウント名を明記しておりましたが、嫌がらせや脅迫に相当する行為の対象とされることを避ける必要があると判断し、7月6日をもって非公開としております。企画参加者のみなさんには、ピクトスペースの連絡機能を用い、当初の予定どおり、3名の監査役の確認を経て、収支のご報告をいたします。
監査,0.17189605073222733,　当初、本ページには企画協力者のアカウント名を明記しておりましたが、嫌がらせや脅迫に相当する行為の対象とされることを避ける必要があると判断し、7月6日をもって非公開としております。企画参加者のみなさんには、ピクトスペースの連絡機能を用い、当初の予定どおり、3名の監査役の確認を経て、収支のご報告をいたします。
相当,0.21562400838147627,　当初、本ページには企画協力者のアカウント名を明記しておりましたが、嫌がらせや脅迫に相当する行為の対象とされることを避ける必要があると判断し、7月6日をもって非公開としております。企画参加者のみなさんには、ピクトスペースの連絡機能を用い、当初の予定どおり、3名の監査役の確認を経て、収支のご報告をいたします。
確認,0.1892609520272651,　当初、本ページには企画協力者のアカウント名を明記しておりましたが、嫌がらせや脅迫に相当する行為の対象とされることを避ける必要があると判断し、7月6日をもって非公開としております。企画参加者のみなさんには、ピクトスペースの連絡機能を用い、当初の予定どおり、3名の監査役の確認を経て、収支のご報告をいたします。
経る,0.2007771049856966,　当初、本ページには企画協力者のアカウント名を明記しておりましたが、嫌がらせや脅迫に相当する行為の対象とされることを避ける必要があると判断し、7月6日をもって非公開としております。企画参加者のみなさんには、ピクトスペースの連絡機能を用い、当初の予定どおり、3名の監査役の確認を経て、収支のご報告をいたします。
脅迫,0.1892609520272651,　当初、本ページには企画協力者のアカウント名を明記しておりましたが、嫌がらせや脅迫に相当する行為の対象とされることを避ける必要があると判断し、7月6日をもって非公開としております。企画参加者のみなさんには、ピクトスペースの連絡機能を用い、当初の予定どおり、3名の監査役の確認を経て、収支のご報告をいたします。
行為,0.1589260348850368,　当初、本ページには企画協力者のアカウント名を明記しておりましたが、嫌がらせや脅迫に相当する行為の対象とされることを避ける必要があると判断し、7月6日をもって非公開としております。企画参加者のみなさんには、ピクトスペースの連絡機能を用い、当初の予定どおり、3名の監査役の確認を経て、収支のご報告をいたします。
連絡,0.17189605073222733,　当初、本ページには企画協力者のアカウント名を明記しておりましたが、嫌がらせや脅迫に相当する行為の対象とされることを避ける必要があると判断し、7月6日をもって非公開としております。企画参加者のみなさんには、ピクトスペースの連絡機能を用い、当初の予定どおり、3名の監査役の確認を経て、収支のご報告をいたします。
避ける,0.1892609520272651,　当初、本ページには企画協力者のアカウント名を明記しておりましたが、嫌がらせや脅迫に相当する行為の対象とされることを避ける必要があると判断し、7月6日をもって非公開としております。企画参加者のみなさんには、ピクトスペースの連絡機能を用い、当初の予定どおり、3名の監査役の確認を経て、収支のご報告をいたします。
非公開,0.1798515699353667,　当初、本ページには企画協力者のアカウント名を明記しておりましたが、嫌がらせや脅迫に相当する行為の対象とされることを避ける必要があると判断し、7月6日をもって非公開としております。企画参加者のみなさんには、ピクトスペースの連絡機能を用い、当初の予定どおり、3名の監査役の確認を経て、収支のご報告をいたします。
いま,0.18983031080702636,　完結記念「作品が広げたアイヌ文化への関心をいまを生きるアイヌ民族への支援へとつなげる寄付企画」はピクトスペースを通じてファンダムから支援（お一人500円）を募り、ファンダム有志からの寄付として支援団体へ届ける企画です。
つなげる,0.18983031080702636,　完結記念「作品が広げたアイヌ文化への関心をいまを生きるアイヌ民族への支援へとつなげる寄付企画」はピクトスペースを通じてファンダムから支援（お一人500円）を募り、ファンダム有志からの寄付として支援団体へ届ける企画です。
アイヌ,0.34009136073950796,　完結記念「作品が広げたアイヌ文化への関心をいまを生きるアイヌ民族への支援へとつなげる寄付企画」はピクトスペースを通じてファンダムから支援（お一人500円）を募り、ファンダム有志からの寄付として支援団体へ届ける企画です。
ダム,0.32504782593935433,　完結記念「作品が広げたアイヌ文化への関心をいまを生きるアイヌ民族への支援へとつなげる寄付企画」はピクトスペースを通じてファンダムから支援（お一人500円）を募り、ファンダム有志からの寄付として支援団体へ届ける企画です。
ファン,0.25067072680228664,　完結記念「作品が広げたアイヌ文化への関心をいまを生きるアイヌ民族への支援へとつなげる寄付企画」はピクトスペースを通じてファンダムから支援（お一人500円）を募り、ファンダム有志からの寄付として支援団体へ届ける企画です。
企画,0.15995749376804452,　完結記念「作品が広げたアイヌ文化への関心をいまを生きるアイヌ民族への支援へとつなげる寄付企画」はピクトスペースを通じてファンダムから支援（お一人500円）を募り、ファンダム有志からの寄付として支援団体へ届ける企画です。
作品,0.13231795512131017,　完結記念「作品が広げたアイヌ文化への関心をいまを生きるアイヌ民族への支援へとつなげる寄付企画」はピクトスペースを通じてファンダムから支援（お一人500円）を募り、ファンダム有志からの寄付として支援団体へ届ける企画です。
募る,0.2038677294974868,　完結記念「作品が広げたアイヌ文化への関心をいまを生きるアイヌ民族への支援へとつなげる寄付企画」はピクトスペースを通じてファンダムから支援（お一人500円）を募り、ファンダム有志からの寄付として支援団体へ届ける企画です。
団体,0.16252391296967716,　完結記念「作品が広げたアイヌ文化への関心をいまを生きるアイヌ民族への支援へとつなげる寄付企画」はピクトスペースを通じてファンダムから支援（お一人500円）を募り、ファンダム有志からの寄付として支援団体へ届ける企画です。
完結,0.2236523599347592,　完結記念「作品が広げたアイヌ文化への関心をいまを生きるアイヌ民族への支援へとつなげる寄付企画」はピクトスペースを通じてファンダムから支援（お一人500円）を募り、ファンダム有志からの寄付として支援団体へ届ける企画です。
寄付,0.20081935373961013,　完結記念「作品が広げたアイヌ文化への関心をいまを生きるアイヌ民族への支援へとつなげる寄付企画」はピクトスペースを通じてファンダムから支援（お一人500円）を募り、ファンダム有志からの寄付として支援団体へ届ける企画です。
届ける,0.16252391296967716,　完結記念「作品が広げたアイヌ文化への関心をいまを生きるアイヌ民族への支援へとつなげる寄付企画」はピクトスペースを通じてファンダムから支援（お一人500円）を募り、ファンダム有志からの寄付として支援団体へ届ける企画です。
広げる,0.17894204296614855,　完結記念「作品が広げたアイヌ文化への関心をいまを生きるアイヌ民族への支援へとつなげる寄付企画」はピクトスペースを通じてファンダムから支援（お一人500円）を募り、ファンダム有志からの寄付として支援団体へ届ける企画です。
支援,0.4214080287087272,　完結記念「作品が広げたアイヌ文化への関心をいまを生きるアイヌ民族への支援へとつなげる寄付企画」はピクトスペースを通じてファンダムから支援（お一人500円）を募り、ファンダム有志からの寄付として支援団体へ届ける企画です。
文化,0.16252391296967716,　完結記念「作品が広げたアイヌ文化への関心をいまを生きるアイヌ民族への支援へとつなげる寄付企画」はピクトスペースを通じてファンダムから支援（お一人500円）を募り、ファンダム有志からの寄付として支援団体へ届ける企画です。
有志,0.18983031080702636,　完結記念「作品が広げたアイヌ文化への関心をいまを生きるアイヌ民族への支援へとつなげる寄付企画」はピクトスペースを通じてファンダムから支援（お一人500円）を募り、ファンダム有志からの寄付として支援団体へ届ける企画です。
民族,0.17004568036975398,　完結記念「作品が広げたアイヌ文化への関心をいまを生きるアイヌ民族への支援へとつなげる寄付企画」はピクトスペースを通じてファンダムから支援（お一人500円）を募り、ファンダム有志からの寄付として支援団体へ届ける企画です。
生きる,0.18983031080702636,　完結記念「作品が広げたアイヌ文化への関心をいまを生きるアイヌ民族への支援へとつなげる寄付企画」はピクトスペースを通じてファンダムから支援（お一人500円）を募り、ファンダム有志からの寄付として支援団体へ届ける企画です。
記念,0.2236523599347592,　完結記念「作品が広げたアイヌ文化への関心をいまを生きるアイヌ民族への支援へとつなげる寄付企画」はピクトスペースを通じてファンダムから支援（お一人500円）を募り、ファンダム有志からの寄付として支援団体へ届ける企画です。
関心,0.17004568036975398,　完結記念「作品が広げたアイヌ文化への関心をいまを生きるアイヌ民族への支援へとつなげる寄付企画」はピクトスペースを通じてファンダムから支援（お一人500円）を募り、ファンダム有志からの寄付として支援団体へ届ける企画です。
